query_name;max;min;mean;stddev;0.5p;0.25p;0.75p;n
duc7.sparql;73.0;19.0;29.0;19.782146833277054;19.0;19.0;19.0;7
duc6.sparql;75.0;10.0;18.727272727272727;18.75681694259934;10.0;10.0;10.0;11
vd7.sparql;224.0;76.0;96.33333333333333;41.33748757227365;76.0;76.0;76.0;12
vf2b.sparql;1371.0;44.0;180.69999999999996;418.23811665392503;44.0;44.0;44.0;10
vd6.sparql;153.0;15.0;31.699999999999996;42.70323953363101;15.0;15.0;15.0;10
vf3b.sparql;3074.0;1362.0;1611.5714285714287;644.8779877214132;1362.0;1362.0;1362.0;7
dv1.sparql;178.0;2.0;4.3982300884955725;16.505161434602847;2.0;2.0;2.0;113
sd1.sparql;9.0;6.0;7.285714285714286;1.3801311186847083;6.0;6.0;6.0;7
duc1.sparql;137.0;12.0;24.545454545454547;37.33460495669838;12.0;12.0;12.0;11
vd5.sparql;95.0;46.0;54.1;14.692779783886296;46.0;46.0;46.0;10
vd2.sparql;35.0;12.0;16.09090909090909;6.700067842261681;12.0;12.0;12.0;11
vd1.sparql;18.0;3.0;5.454545454545455;4.227614844416088;3.0;3.0;3.0;11
vd3.sparql;29.0;6.0;12.333333333333332;8.310635755865292;6.0;6.0;6.0;6
vf2.sparql;184.0;98.0;121.0;42.03173404306164;98.0;98.0;98.0;4
vf3.sparql;3194.0;1609.0;1955.6;693.6478213041544;1609.0;1609.0;1609.0;5
duc3.sparql;50.0;6.0;10.333333333333332;12.528754805234916;6.0;6.0;6.0;12
duc2.sparql;27.0;15.0;18.11111111111111;4.106228331584973;15.0;15.0;15.0;9
duc4.sparql;47.0;25.0;33.6;7.456540752922899;25.0;25.0;25.0;10
duc5.sparql;494.0;279.0;323.53846153846155;75.43497794415994;279.0;279.0;279.0;13
sd3.sparql;59.0;3.0;8.818181818181817;16.666242418842838;3.0;3.0;3.0;11
vf4.sparql;1560.0;244.0;369.25;376.6730255564077;244.0;244.0;244.0;12
sd2.sparql;2.0;1.0;1.6666666666666667;0.5773502691896257;1.0;1.0;1.0;3
dp3.sparql;14.0;4.0;5.5;3.100179206289712;4.0;4.0;4.0;10
dsv1.sparql;2650.0;55.0;96.87628865979384;262.30465976814526;55.0;55.0;55.0;97
dsv2.sparql;57.0;28.0;35.228070175438596;7.56217308249058;28.0;28.0;28.0;114
qd4.sparql;202.0;7.0;32.111111111111114;63.7366543765133;7.0;7.0;7.0;9
qd3.sparql;25.0;14.0;18.545454545454547;3.643175438093432;14.0;14.0;14.0;11
dsv4.sparql;3593.0;1346.0;1466.080357142857;302.25164440846146;1346.0;1346.0;1346.0;112
dsv3.sparql;31.0;1.0;2.5877192982456148;2.8215711543245403;1.0;1.0;1.0;114
qd1.sparql;12.0;4.0;6.25;2.179449471770337;4.0;4.0;4.0;12
qd5.sparql;778.0;24.0;103.0;237.20923721942663;24.0;24.0;24.0;10
qd6.sparql;148.0;46.0;61.54545454545455;29.384906453360152;46.0;46.0;46.0;11
qd2.sparql;11.0;6.0;8.142857142857142;1.8644544714716087;6.0;6.0;6.0;7
dsv6.sparql;1111.0;76.0;96.20740740740743;90.79755209866006;76.0;76.0;76.0;135
dp1.sparql;16.0;2.0;3.214285714285714;3.704022167830563;2.0;2.0;2.0;14
dp2.sparql;6.0;3.0;4.0;1.1547005383792515;3.0;3.0;3.0;7
dp4.sparql;8.0;4.0;6.0;1.1547005383792515;4.0;4.0;4.0;7
