query_name;max;min;mean;stddev;0.5p;0.25p;0.75p;n
duc7.sparql;32.0;17.0;20.72972972972973;4.318234262652637;17.0;17.0;17.0;37
duc6.sparql;69.0;11.0;15.318181818181817;12.182682336733109;11.0;11.0;11.0;22
vd7.sparql;282.0;75.0;94.5;41.6903700693786;75.0;75.0;75.0;24
vf2b.sparql;79.0;50.0;57.67857142857143;8.785735793839548;50.0;50.0;50.0;28
vd6.sparql;26.0;15.0;18.705882352941178;3.5490263785007454;15.0;15.0;15.0;17
vf3b.sparql;2524.0;1606.0;1655.4333333333334;172.08071148262906;1606.0;1606.0;1606.0;30
dv1.sparql;272.0;2.0;12.357142857142856;50.88855964404479;2.0;2.0;2.0;28
sd1.sparql;10.0;6.0;7.125;1.2618998788920721;6.0;6.0;6.0;24
duc1.sparql;71.0;12.0;16.88235294117647;14.048497931011948;12.0;12.0;12.0;17
vd3.sparql;974.0;5.0;45.40000000000001;193.4625286715751;5.0;5.0;5.0;25
vd2.sparql;43.0;13.0;16.95;6.565259444907518;13.0;13.0;13.0;20
vd5.sparql;84.0;37.0;42.6875;8.36057375712858;37.0;37.0;37.0;32
vd1.sparql;346.0;3.0;16.428571428571427;64.59642724406989;3.0;3.0;3.0;28
vf2.sparql;1670.0;103.0;167.03571428571433;294.76939915338676;103.0;103.0;103.0;28
vf3.sparql;4303.0;1594.0;1730.7857142857142;525.6700385393764;1594.0;1594.0;1594.0;28
duc2.sparql;578.0;15.0;37.48275862068966;104.02802530693872;15.0;15.0;15.0;29
duc4.sparql;151.0;25.0;33.32352941176471;21.126918902605993;25.0;25.0;25.0;34
duc3.sparql;38.0;6.0;9.375;7.821977584558353;6.0;6.0;6.0;16
duc5.sparql;545.0;308.0;345.14814814814815;69.80395828742516;308.0;308.0;308.0;27
sd3.sparql;53.0;3.0;6.086956521739129;10.277570651570523;3.0;3.0;3.0;23
vf4.sparql;1646.0;207.0;270.14285714285717;270.26293291913515;207.0;207.0;207.0;28
sd2.sparql;5.0;1.0;1.878787878787879;0.7398300378117161;1.0;1.0;1.0;33
dp3.sparql;11.0;3.0;4.774193548387097;1.4767007690423681;3.0;3.0;3.0;31
dsv1.sparql;2343.0;60.0;145.69999999999996;415.1324798929482;60.0;60.0;60.0;30
qd3.sparql;36.0;13.0;16.966666666666665;4.483558726120883;13.0;13.0;13.0;30
dsv2.sparql;52.0;29.0;33.82608695652174;5.820435581271493;29.0;29.0;29.0;23
qd4.sparql;28.0;8.0;9.846153846153847;3.9262430662638037;8.0;8.0;8.0;26
dsv4.sparql;2435.0;1351.0;1436.655172413793;197.143761153064;1351.0;1351.0;1351.0;29
dsv3.sparql;22.0;1.0;3.125;4.057333671481695;1.0;1.0;1.0;24
qd1.sparql;12.0;4.0;6.071428571428571;2.071474183040979;4.0;4.0;4.0;28
qd2.sparql;11.0;6.0;7.925925925925926;1.6853651949817408;6.0;6.0;6.0;27
qd6.sparql;131.0;45.0;56.05882352941177;19.945145362453786;45.0;45.0;45.0;17
qd5.sparql;91.0;23.0;28.25;13.664457226847608;23.0;23.0;23.0;24
dsv6.sparql;272.0;76.0;105.96000000000001;52.354942460096346;76.0;76.0;76.0;25
dp1.sparql;33.0;2.0;3.416666666666666;5.140177873520388;2.0;2.0;2.0;36
dp4.sparql;43.0;4.0;7.521739130434783;7.838538623176874;4.0;4.0;4.0;23
dp2.sparql;9.0;3.0;3.916666666666667;1.3805061033726997;3.0;3.0;3.0;24
