query_name;max;min;mean;stddev;0.5p;0.25p;0.75p;n
duc7.sparql;47.0;17.0;27.666666666666668;16.772994167212165;17.0;17.0;17.0;3
duc6.sparql;92.0;11.0;24.5;33.0681115275729;11.0;11.0;11.0;6
vd7.sparql;421.0;76.0;154.6;149.49013345368314;76.0;76.0;76.0;5
vf2b.sparql;228.0;42.0;49.770949720670394;14.589439180784732;42.0;42.0;42.0;179
vd6.sparql;16.0;10.0;11.75;2.8722813232690143;10.0;10.0;10.0;4
vf3b.sparql;3041.0;1541.0;1592.5748502994013;166.53019579244506;1541.0;1541.0;1542.3;167
sd1.sparql;36.0;6.0;16.0;17.320508075688775;6.0;6.0;6.0;3
dv1.sparql;46.0;46.0;46.0;0.0;46.0;46.0;46.0;1
duc1.sparql;99.0;12.0;55.5;61.518289963229634;12.0;12.0;12.0;2
vd3.sparql;42.0;7.0;16.25;17.192537140670463;7.0;7.0;7.0;4
vd1.sparql;32.0;4.0;9.6;12.521980673998822;4.0;4.0;4.0;5
vd2.sparql;20.0;20.0;20.0;0.0;20.0;20.0;20.0;1
vd5.sparql;125.0;50.0;87.5;53.033008588991066;50.0;50.0;50.0;2
vf2.sparql;1316.0;108.0;123.46625766871163;94.99443012967443;108.0;108.0;108.0;163
vf3.sparql;4954.0;1564.0;1607.6185567010311;256.76268526609607;1564.0;1564.0;1564.4625;194
duc5.sparql;510.0;279.0;339.25;113.85773286577128;279.0;279.0;279.0;4
duc3.sparql;36.0;6.0;21.0;21.213203435596427;6.0;6.0;6.0;2
duc2.sparql;16.0;16.0;16.0;0.0;16.0;16.0;16.0;1
duc4.sparql;29.0;25.0;27.0;2.0;25.0;25.0;25.0;3
vf4.sparql;3477.0;354.0;389.29142857142847;237.40622028888703;354.0;354.0;354.96;175
sd2.sparql;3.0;1.0;1.75;0.9574271077563381;1.0;1.0;1.0;4
dp3.sparql;37.0;4.0;11.2;14.429137188342203;4.0;4.0;4.0;5
dsv2.sparql;68.0;68.0;68.0;0.0;68.0;68.0;68.0;1
dsv1.sparql;2353.0;61.0;638.0;1143.339844490692;61.0;61.0;61.0;4
qd3.sparql;37.0;37.0;37.0;0.0;37.0;37.0;37.0;1
qd4.sparql;22.0;7.0;14.5;10.606601717798213;7.0;7.0;7.0;2
dsv3.sparql;147.0;2.0;50.33333333333333;83.71578903249574;2.0;2.0;2.0;3
dsv4.sparql;2377.0;1351.0;1558.4;457.61534065194974;1351.0;1351.0;1351.0;5
qd1.sparql;8.0;4.0;5.5;1.7320508075688772;4.0;4.0;4.0;4
qd5.sparql;480.0;22.0;175.33333333333331;263.8509680356192;22.0;22.0;22.0;3
qd6.sparql;108.0;53.0;65.5;21.22969618247044;53.0;53.0;53.0;6
dsv6.sparql;250.0;250.0;250.0;0.0;250.0;250.0;250.0;1
dp1.sparql;29.0;3.0;16.0;18.384776310850235;3.0;3.0;3.0;2
dp2.sparql;13.0;3.0;8.0;7.0710678118654755;3.0;3.0;3.0;2
dp4.sparql;11.0;5.0;6.25;2.052872551885702;5.0;5.0;5.0;8
