query_name;max;min;mean;stddev;0.5p;0.25p;0.75p;n
duc7.sparql;345.0;16.0;21.722972972972975;26.978908604104973;16.0;16.0;16.0;148
duc6.sparql;128.0;10.0;12.73913043478261;11.00565002944201;10.0;10.0;10.0;115
vd6.sparql;21.0;11.0;15.666666666666666;5.033222956847166;11.0;11.0;11.0;3
vf3b.sparql;2996.0;1526.0;1775.5;597.9346954308639;1526.0;1526.0;1526.0;6
sd1.sparql;34.0;9.0;21.5;17.67766952966369;9.0;9.0;9.0;2
dv1.sparql;29.0;3.0;16.0;18.384776310850235;3.0;3.0;3.0;2
duc1.sparql;152.0;12.0;14.955223880597016;12.232623503118592;12.0;12.0;12.0;134
vd3.sparql;110.0;7.0;25.666666666666664;41.374710472300194;7.0;7.0;7.0;6
vd1.sparql;28.0;3.0;8.333333333333332;9.688481133111974;3.0;3.0;3.0;6
vd2.sparql;35.0;12.0;23.5;16.263455967290593;12.0;12.0;12.0;2
vf2.sparql;1389.0;146.0;767.5;878.9337290148786;146.0;146.0;146.0;2
vf3.sparql;3485.0;1535.0;2185.3333333333335;1125.5444608425441;1535.0;1535.0;1535.0;3
duc2.sparql;227.0;14.0;18.62204724409449;18.94600897532212;14.0;14.0;14.0;127
duc3.sparql;423.0;5.0;10.599999999999993;39.7046897144544;5.0;5.0;5.0;110
duc4.sparql;198.0;24.0;28.6031746031746;15.54558682846259;24.0;24.0;24.0;126
duc5.sparql;476.0;265.0;275.6842105263158;29.20625929723219;265.0;265.0;265.0;133
vf4.sparql;1611.0;381.0;631.2;547.7428228648917;381.0;381.0;381.0;5
sd3.sparql;8.0;8.0;8.0;0.0;8.0;8.0;8.0;1
sd2.sparql;2.0;1.0;1.75;0.5;1.0;1.0;1.0;4
dp3.sparql;212.0;4.0;73.66666666666666;119.80122425640454;4.0;4.0;4.0;3
qd4.sparql;687.0;7.0;234.0;392.30982654019766;7.0;7.0;7.0;3
dsv1.sparql;2274.0;60.0;433.33333333333337;901.7449011037803;60.0;60.0;60.0;6
qd3.sparql;36.0;14.0;19.5;8.61974477580398;14.0;14.0;14.0;6
dsv2.sparql;42.0;42.0;42.0;0.0;42.0;42.0;42.0;1
dsv4.sparql;3851.0;1447.0;1932.2;1072.6535787475843;1447.0;1447.0;1447.0;5
dsv3.sparql;21.0;21.0;21.0;0.0;21.0;21.0;21.0;1
qd1.sparql;7.0;5.0;6.0;1.0;5.0;5.0;5.0;3
qd6.sparql;140.0;140.0;140.0;0.0;140.0;140.0;140.0;1
qd5.sparql;55.0;22.0;35.666666666666664;17.214335111567145;22.0;22.0;22.0;3
dsv6.sparql;749.0;104.0;426.5;456.08387386532314;104.0;104.0;104.0;2
dp1.sparql;22.0;2.0;8.666666666666666;11.547005383792516;2.0;2.0;2.0;3
dp2.sparql;8.0;5.0;6.5;2.1213203435596424;5.0;5.0;5.0;2
dp4.sparql;8.0;8.0;8.0;0.0;8.0;8.0;8.0;1
