query_name;max;min;mean;stddev;0.5p;0.25p;0.75p;n
dp3.sparql;8.0;3.0;4.655172413793103;1.116883573663964;3.0;3.0;3.0;58
qd4.sparql;354.0;7.0;14.799999999999994;44.56600513350197;7.0;7.0;7.0;60
qd3.sparql;48.0;13.0;17.203703703703702;5.488855362784748;13.0;13.0;13.0;54
vd7.sparql;154.0;72.0;82.84;13.165136396047348;72.0;72.0;72.0;50
vd6.sparql;30.0;14.0;17.392857142857142;3.4885713222076844;14.0;14.0;14.0;56
qd1.sparql;9.0;4.0;5.475;1.1319939294935537;4.0;4.0;4.0;40
qd5.sparql;1429.0;22.0;48.36923076923076;173.9651158665483;22.0;22.0;22.0;65
qd2.sparql;12.0;6.0;8.115384615384615;1.652732095223603;6.0;6.0;6.0;52
qd6.sparql;172.0;45.0;55.29629629629629;17.840625284783645;45.0;45.0;45.0;54
sd1.sparql;61.0;6.0;9.236842105263158;8.743906636720958;6.0;6.0;6.0;38
vd3.sparql;42.0;6.0;9.125;4.5268160435413645;6.0;6.0;6.0;64
vd1.sparql;36.0;3.0;5.170731707317072;5.024452403120117;3.0;3.0;3.0;41
vd2.sparql;43.0;12.0;15.534883720930232;5.137855941599905;12.0;12.0;12.0;43
vd5.sparql;102.0;45.0;53.648648648648646;10.876110968070796;45.0;45.0;45.0;37
dp1.sparql;39.0;2.0;3.0677966101694905;4.8025295302531745;2.0;2.0;2.0;59
sd3.sparql;60.0;3.0;4.890625;7.051099627177377;3.0;3.0;3.0;64
sd2.sparql;194.0;1.0;5.978260869565217;28.34430307677742;1.0;1.0;1.0;46
dp4.sparql;57.0;4.0;6.282608695652176;7.770780150962287;4.0;4.0;4.0;46
dp2.sparql;26.0;2.0;4.270833333333334;3.2988688153657915;2.0;2.0;2.0;48
