query_name;max;min;mean;stddev;0.5p;0.25p;0.75p;n
duc7.sparql;30.0;17.0;19.695652173913043;3.0065803983428765;17.0;17.0;17.0;23
duc6.sparql;169.0;10.0;28.28571428571429;43.7148602993194;10.0;10.0;10.0;14
vd7.sparql;144.0;73.0;84.45;14.17102497062046;73.0;73.0;73.0;40
vf2b.sparql;71.0;42.0;50.9375;8.258076854409467;42.0;42.0;42.0;16
vd6.sparql;37.0;14.0;17.23076923076923;4.264057484933546;14.0;14.0;14.0;39
vf3b.sparql;5731.0;1489.0;1781.9375;1055.990938644835;1489.0;1489.0;1489.0;16
sd1.sparql;10.0;6.0;7.027027027027027;1.2130422381234183;6.0;6.0;6.0;37
dv1.sparql;19.0;2.0;3.705882352941176;4.027479141509502;2.0;2.0;2.0;17
duc1.sparql;79.0;11.0;17.588235294117645;15.99241548175811;11.0;11.0;11.0;17
vd2.sparql;52.0;12.0;15.444444444444445;6.76733517692344;12.0;12.0;12.0;36
vd1.sparql;24.0;3.0;4.769230769230768;3.304395306267243;3.0;3.0;3.0;39
vd5.sparql;129.0;49.0;59.0;14.252305256631473;49.0;49.0;49.0;40
vd3.sparql;18.0;7.0;9.277777777777779;2.3496031410931764;7.0;7.0;7.0;36
vf2.sparql;419.0;108.0;141.92307692307693;84.61034367268732;108.0;108.0;108.0;13
vf3.sparql;2372.0;943.0;1207.6666666666667;470.180816282417;943.0;943.0;943.0;9
duc4.sparql;160.0;25.0;36.857142857142854;28.934902305495537;25.0;25.0;25.0;21
duc2.sparql;71.0;15.0;21.238095238095237;12.279677365080737;15.0;15.0;15.0;21
duc3.sparql;48.0;6.0;10.5;11.866683690828783;6.0;6.0;6.0;12
duc5.sparql;451.0;260.0;306.6363636363636;69.61935467565428;260.0;260.0;260.0;11
vf4.sparql;3479.0;348.0;606.6923076923077;864.4559353157128;348.0;348.0;348.0;13
sd3.sparql;50.0;3.0;5.3125;8.189046578873986;3.0;3.0;3.0;32
sd2.sparql;5.0;1.0;1.9583333333333335;0.8240618994859531;1.0;1.0;1.0;48
dp3.sparql;16.0;4.0;5.3076923076923075;2.066701492893627;4.0;4.0;4.0;39
qd4.sparql;695.0;7.0;28.400000000000013;115.99979716006604;7.0;7.0;7.0;35
qd3.sparql;30.0;13.0;16.61764705882353;3.829824791327119;13.0;13.0;13.0;34
dsv1.sparql;2287.0;61.0;214.06666666666672;573.4841468311627;61.0;61.0;61.0;15
dsv2.sparql;52.0;29.0;38.0;8.55235974119758;29.0;29.0;29.0;8
dsv3.sparql;102.0;2.0;7.7777777777777795;23.518592283691966;2.0;2.0;2.0;18
dsv4.sparql;2453.0;1441.0;1533.2666666666667;257.0351467536427;1441.0;1441.0;1441.0;15
qd1.sparql;8.0;4.0;5.4411764705882355;1.04999787793691;4.0;4.0;4.0;34
qd5.sparql;66.0;23.0;29.210526315789473;7.5700615683056;23.0;23.0;23.0;38
qd6.sparql;121.0;54.0;62.361111111111114;11.9884534395816;54.0;54.0;54.0;36
qd2.sparql;12.0;6.0;7.085714285714285;1.5023790657297038;6.0;6.0;6.0;35
dsv6.sparql;246.0;77.0;101.18181818181819;50.53873402019125;77.0;77.0;77.0;11
dp1.sparql;28.0;2.0;3.166666666666666;4.306141793166725;2.0;2.0;2.0;36
dp2.sparql;64.0;2.0;5.378378378378377;9.934092116856286;2.0;2.0;2.0;37
dp4.sparql;10.0;4.0;5.911764705882353;1.3787927758429028;4.0;4.0;4.0;34
