query_name;max;min;mean;stddev;0.5p;0.25p;0.75p;n
duc7.sparql;33.0;18.0;20.076923076923077;3.7301268281180673;18.0;18.0;18.0;26
duc6.sparql;71.0;11.0;14.892857142857144;11.222791907589585;11.0;11.0;11.0;28
vd7.sparql;148.0;74.0;82.03846153846153;14.089657963856382;74.0;74.0;74.0;26
vf2b.sparql;74.0;42.0;51.42857142857143;10.870011170975992;42.0;42.0;42.0;21
vd6.sparql;56.0;14.0;18.941176470588236;9.870857284421238;14.0;14.0;14.0;17
dsv5b.sparql;22650.0;14978.0;15815.272727272728;2002.416687092022;14978.0;14978.0;14978.0;22
vf3b.sparql;4256.0;1482.0;1598.1666666666665;508.1490470550825;1482.0;1482.0;1482.0;30
dv1.sparql;597.0;2.0;32.59999999999999;132.8479146281665;2.0;2.0;2.0;20
sd1.sparql;10.0;6.0;7.28125;1.0234153762075615;6.0;6.0;6.0;32
duc1.sparql;93.0;12.0;16.166666666666664;14.64542610329677;12.0;12.0;12.0;30
vd1.sparql;401.0;3.0;20.119999999999997;79.35275672590086;3.0;3.0;3.0;25
vd5.sparql;142.0;49.0;56.78260869565217;19.002288191734678;49.0;49.0;49.0;23
vd2.sparql;38.0;12.0;15.45;5.6426477547522405;12.0;12.0;12.0;20
vd3.sparql;20.0;7.0;9.28;2.8798148088606896;7.0;7.0;7.0;25
vf2.sparql;1997.0;108.0;196.13043478260866;392.65428980764716;108.0;108.0;108.0;23
vf3.sparql;2990.0;1557.0;1669.5454545454545;338.75496513988753;1557.0;1557.0;1557.0;22
duc4.sparql;275.0;25.0;40.5;50.28700238327646;25.0;25.0;25.0;24
duc2.sparql;40.0;16.0;18.82608695652174;5.228003042297955;16.0;16.0;16.0;23
duc5.sparql;469.0;268.0;285.0344827586207;44.65941170892417;268.0;268.0;268.0;29
duc3.sparql;50.0;5.0;8.03225806451613;7.926680141428454;5.0;5.0;5.0;31
sd3.sparql;77.0;3.0;6.642857142857142;13.8061024771101;3.0;3.0;3.0;28
vf4.sparql;1515.0;328.0;391.6086956521739;247.28576386815658;328.0;328.0;328.0;23
sd2.sparql;3.0;1.0;1.9333333333333333;0.5832922809856748;1.0;1.0;1.0;30
dp3.sparql;18.0;4.0;5.526315789473684;3.0798344301210507;4.0;4.0;4.0;19
dsv2.sparql;234.0;29.0;43.13636363636364;42.92440248861163;29.0;29.0;29.0;22
qd4.sparql;71.0;7.0;10.575757575757574;10.948830711057411;7.0;7.0;7.0;33
qd3.sparql;25.0;14.0;17.304347826086957;3.746935506744092;14.0;14.0;14.0;23
dsv1.sparql;1539.0;70.0;154.20833333333334;295.5075190931353;70.0;70.0;70.0;24
dsv3.sparql;421.0;2.0;15.80645161290322;75.20213620850531;2.0;2.0;2.0;31
dsv4.sparql;2537.0;1439.0;1567.642857142857;307.565779616668;1439.0;1439.0;1439.0;14
qd1.sparql;10.0;4.0;5.689655172413793;1.4905283884741312;4.0;4.0;4.0;29
qd2.sparql;276.0;6.0;19.40909090909091;57.334157600034786;6.0;6.0;6.0;22
qd5.sparql;100.0;23.0;28.87096774193548;13.841343710020526;23.0;23.0;23.0;31
qd6.sparql;118.0;52.0;60.26315789473684;15.325512879810574;52.0;52.0;52.0;19
dsv5.sparql;16680.0;2671.0;3580.8;3093.708770698162;2671.0;2671.0;2671.0;20
dsv6.sparql;325.0;76.0;93.57692307692307;48.8337367621386;76.0;76.0;76.0;26
dp1.sparql;21.0;2.0;2.948717948717949;3.0603467119430983;2.0;2.0;2.0;39
dp4.sparql;9.0;5.0;6.0;1.1952286093343936;5.0;5.0;5.0;22
dp2.sparql;5.0;3.0;3.652173913043478;0.714059817469728;3.0;3.0;3.0;23
