query_name;max;min;mean;stddev;0.5p;0.25p;0.75p;n
duc7.sparql;139.0;18.0;27.28571428571429;26.03294615894033;18.0;18.0;18.0;21
duc6.sparql;993.0;11.0;88.0;271.92462190835164;11.0;11.0;11.0;13
vd7.sparql;147.0;75.0;94.36363636363636;22.082901653871158;75.0;75.0;75.0;11
vf2b.sparql;1243.0;42.0;149.66666666666669;344.37409187033086;42.0;42.0;42.0;12
vd6.sparql;46.0;14.0;18.11111111111111;7.3154863043601575;14.0;14.0;14.0;18
dsv5b.sparql;22717.0;14942.0;16050.414285714285;1711.7515014427509;14942.0;14942.0;14942.0;70
vf3b.sparql;2993.0;1541.0;1688.0;398.1987778317089;1541.0;1541.0;1541.0;16
dv1.sparql;273.0;2.0;7.205882352941173;32.72981151635923;2.0;2.0;2.0;68
sd1.sparql;76.0;7.0;20.22222222222222;22.191089302790985;7.0;7.0;7.0;9
duc1.sparql;73.0;11.0;16.85;13.441001685729733;11.0;11.0;11.0;20
vd3.sparql;228.0;7.0;23.06666666666667;56.70155788571127;7.0;7.0;7.0;15
vd5.sparql;143.0;48.0;60.125;22.945950986321456;48.0;48.0;48.0;16
vd1.sparql;339.0;4.0;26.799999999999994;86.36980292407095;4.0;4.0;4.0;15
vd2.sparql;43.0;13.0;15.941176470588236;7.171737831893451;13.0;13.0;13.0;17
vf2.sparql;195.0;109.0;137.2;30.02427589230326;109.0;109.0;109.0;15
vf3.sparql;2938.0;1429.0;1678.4;455.01896349806907;1429.0;1429.0;1429.0;15
duc5.sparql;516.0;277.0;330.875;90.5308747649899;277.0;277.0;277.0;8
duc3.sparql;35.0;7.0;12.666666666666668;11.003029885748136;7.0;7.0;7.0;6
duc2.sparql;29.0;16.0;18.4375;3.741100551085647;16.0;16.0;16.0;16
duc4.sparql;41.0;26.0;29.85;5.039580183016501;26.0;26.0;26.0;20
sd3.sparql;9.0;3.0;4.857142857142857;1.6574838603294897;3.0;3.0;3.0;14
vf4.sparql;1459.0;365.0;447.1578947368421;251.90965381304966;365.0;365.0;365.0;19
sd2.sparql;3.0;1.0;2.230769230769231;0.7250110520819842;1.0;1.0;1.0;13
dp3.sparql;8.0;4.0;5.25;1.292692009559488;4.0;4.0;4.0;20
qd4.sparql;58.0;7.0;12.714285714285714;13.175902079341501;7.0;7.0;7.0;14
dsv2.sparql;53.0;29.0;36.74074074074074;8.035734307208317;29.0;29.0;29.0;54
dsv1.sparql;1559.0;64.0;121.296875;183.84212340833565;64.0;64.0;64.0;64
qd3.sparql;25.0;14.0;16.4;3.1522757026096495;14.0;14.0;14.0;20
dsv4.sparql;3382.0;1306.0;1442.754716981132;370.03097093145595;1306.0;1306.0;1306.0;53
dsv3.sparql;26.0;2.0;3.071428571428571;3.212799079008514;2.0;2.0;2.0;56
qd1.sparql;228.0;4.0;19.375;55.6415612050321;4.0;4.0;4.0;16
qd2.sparql;25.0;6.0;9.8;4.693460496112802;6.0;6.0;6.0;15
qd6.sparql;102.0;53.0;64.6470588235294;12.0672137239225;53.0;53.0;53.0;17
qd5.sparql;73.0;23.0;29.05;11.269310911544355;23.0;23.0;23.0;20
dsv5.sparql;18208.0;2519.0;3086.7258064516127;1960.2406022392686;2519.0;2519.0;2519.0;62
dsv6.sparql;265.0;76.0;90.89473684210526;28.75554866364695;76.0;76.0;76.0;57
dp1.sparql;116.0;2.0;9.5625;28.38771741440301;2.0;2.0;2.0;16
dp4.sparql;604.0;5.0;39.833333333333336;140.8020095110611;5.0;5.0;5.0;18
dp2.sparql;6.0;3.0;4.076923076923077;0.7961445558729608;3.0;3.0;3.0;26
