query_name;max;min;mean;stddev;0.5p;0.25p;0.75p;n
duc7.sparql;45.0;17.0;24.0;10.545141061171254;17.0;17.0;17.0;6
duc6.sparql;50.0;11.0;21.0;19.339079605813716;11.0;11.0;11.0;4
vd7.sparql;220.0;75.0;87.5;21.47152336909223;75.0;75.0;75.0;58
vf2b.sparql;313.0;55.0;184.0;182.43354954612926;55.0;55.0;55.0;2
vd6.sparql;90.0;14.0;18.456521739130434;11.182737732255266;14.0;14.0;14.0;46
dsv5b.sparql;16868.0;13899.0;14696.666666666666;1257.2241910918938;13899.0;13899.0;13899.0;6
vf3b.sparql;4139.0;1335.0;1900.4;1251.4201133112733;1335.0;1335.0;1335.0;5
sd1.sparql;48.0;6.0;9.027777777777779;6.8805569172897245;6.0;6.0;6.0;36
dv1.sparql;127.0;2.0;28.0;55.35341001239219;2.0;2.0;2.0;5
duc1.sparql;79.0;13.0;35.0;38.1051177665153;13.0;13.0;13.0;3
vd5.sparql;116.0;44.0;53.170731707317074;12.045543655278474;44.0;44.0;44.0;41
vd3.sparql;47.0;6.0;8.489795918367346;5.784758886431618;6.0;6.0;6.0;49
vd2.sparql;39.0;12.0;15.037735849056604;4.215184383917377;12.0;12.0;12.0;53
vd1.sparql;43.0;3.0;5.25;5.934232577096196;3.0;3.0;3.0;44
vf2.sparql;174.0;101.0;131.0;30.618621784789728;101.0;101.0;101.0;5
vf3.sparql;2512.0;1037.0;1338.4;656.100068587102;1037.0;1037.0;1037.0;5
duc5.sparql;804.0;301.0;499.25;214.35853921253835;301.0;301.0;301.0;4
duc4.sparql;40.0;27.0;32.25;5.560275772537426;27.0;27.0;27.0;4
duc3.sparql;37.0;9.0;23.0;19.79898987322333;9.0;9.0;9.0;2
duc2.sparql;25.0;18.0;21.5;4.949747468305833;18.0;18.0;18.0;2
sd3.sparql;57.0;3.0;5.244897959183673;7.606276498844278;3.0;3.0;3.0;49
vf4.sparql;1497.0;256.0;468.16666666666663;504.083888521213;256.0;256.0;256.0;6
sd2.sparql;5.0;1.0;2.0;0.6324555320336759;1.0;1.0;1.0;46
dp3.sparql;647.0;3.0;18.085106382978733;93.73339384223789;3.0;3.0;3.0;47
qd3.sparql;272.0;14.0;20.969230769230776;31.745555412711543;14.0;14.0;14.0;65
qd4.sparql;408.0;7.0;17.30434782608696;58.91533268276416;7.0;7.0;7.0;46
dsv1.sparql;2495.0;88.0;706.5;1192.7515807297566;88.0;88.0;88.0;4
dsv2.sparql;45.0;30.0;34.8;6.016643582596529;30.0;30.0;30.0;5
dsv4.sparql;2357.0;1355.0;1947.6666666666667;525.5562132953366;1355.0;1355.0;1355.0;3
dsv3.sparql;27.0;2.0;6.333333333333334;10.132456102380441;2.0;2.0;2.0;6
qd1.sparql;12.0;4.0;5.7631578947368425;1.5497900559878084;4.0;4.0;4.0;38
qd2.sparql;362.0;6.0;16.948717948717942;56.73481652572629;6.0;6.0;6.0;39
qd6.sparql;571.0;49.0;66.17021276595744;75.59052136028009;49.0;49.0;49.0;47
qd5.sparql;58.0;22.0;27.444444444444443;5.8942462083611575;22.0;22.0;22.0;54
dsv5.sparql;4835.0;1595.0;2300.8333333333335;1256.263892128826;1595.0;1595.0;1595.0;6
dsv6.sparql;242.0;79.0;160.5;115.25840533340725;79.0;79.0;79.0;2
dp1.sparql;20.0;2.0;3.0256410256410255;2.8698723562957476;2.0;2.0;2.0;39
dp2.sparql;6.0;2.0;3.765957446808511;0.8650902430293871;2.0;2.0;2.0;47
dp4.sparql;10.0;4.0;5.326086956521739;1.193581870321186;4.0;4.0;4.0;46
