query_name;max;min;mean;stddev;0.5p;0.25p;0.75p;n
duc7.sparql;32.0;17.0;19.714285714285715;5.468524655221178;17.0;17.0;17.0;7
duc6.sparql;215.0;10.0;30.769230769230766;57.18996684465123;10.0;10.0;10.0;13
vd7.sparql;155.0;73.0;86.0;30.45214825481666;73.0;73.0;73.0;7
vf2b.sparql;411.0;42.0;49.29770992366413;32.330432116955265;42.0;42.0;42.0;131
vd6.sparql;21.0;14.0;16.181818181818183;2.442055765873573;14.0;14.0;14.0;11
vf3b.sparql;6121.0;1511.0;1596.3541666666665;417.5148499306188;1511.0;1511.0;1511.0875;144
dsv5b.sparql;20752.0;14994.0;16308.333333333334;2215.2263691701273;14994.0;14994.0;14994.0;6
sd1.sparql;8.0;6.0;6.583333333333333;0.6685579234215214;6.0;6.0;6.0;12
dv1.sparql;101.0;2.0;15.25;34.65647744032028;2.0;2.0;2.0;8
duc1.sparql;79.0;11.0;23.0;24.81263119192857;11.0;11.0;11.0;7
vd1.sparql;1146.0;3.0;91.92307692307693;316.71134637565;3.0;3.0;3.0;13
vd5.sparql;158.0;48.0;61.92307692307692;29.646420634037025;48.0;48.0;48.0;13
vd2.sparql;43.0;12.0;16.0;10.14889156509222;12.0;12.0;12.0;9
vd3.sparql;37.0;7.0;11.75;10.278271116430872;7.0;7.0;7.0;8
vf2.sparql;267.0;107.0;117.02205882352942;20.449202433696325;107.0;107.0;107.0;136
vf3.sparql;3079.0;1539.0;1603.7761194029852;218.06837038477485;1539.0;1539.0;1539.0125;134
duc3.sparql;59.0;6.0;23.666666666666664;30.599564267050166;6.0;6.0;6.0;3
duc4.sparql;43.0;24.0;28.571428571428573;6.900655593423542;24.0;24.0;24.0;7
duc2.sparql;63.0;16.0;27.166666666666664;18.23641046551285;16.0;16.0;16.0;6
duc5.sparql;505.0;275.0;333.0;114.67054257015327;275.0;275.0;275.0;4
vf4.sparql;2034.0;363.0;384.80689655172415;142.06313622586805;363.0;363.0;363.0;145
sd3.sparql;110.0;3.0;19.0;40.13311184877976;3.0;3.0;3.0;7
sd2.sparql;165.0;1.0;18.2;51.5812196659038;1.0;1.0;1.0;10
dp3.sparql;27.0;4.0;6.2857142857142865;6.005491991996499;4.0;4.0;4.0;14
qd3.sparql;58.0;13.0;18.6;13.85801011849986;13.0;13.0;13.0;10
qd4.sparql;36.0;8.0;12.571428571428573;10.390013520317524;8.0;8.0;8.0;7
dsv2.sparql;70.0;29.0;42.25;19.345542122153102;29.0;29.0;29.0;4
dsv1.sparql;1723.0;79.0;632.0;944.8634822025879;79.0;79.0;79.0;3
dsv4.sparql;2509.0;1348.0;1591.3333333333333;456.94501857444516;1348.0;1348.0;1348.0;9
dsv3.sparql;103.0;1.0;12.600000000000001;31.805659873676582;1.0;1.0;1.0;10
qd1.sparql;166.0;4.0;15.0;40.27406113120453;4.0;4.0;4.0;16
qd6.sparql;141.0;51.0;60.75;25.381184870973726;51.0;51.0;51.0;12
qd2.sparql;11.0;6.0;7.571428571428571;1.8126539343499317;6.0;6.0;6.0;7
qd5.sparql;79.0;23.0;33.5;19.078784028338912;23.0;23.0;23.0;8
dsv5.sparql;17554.0;2627.0;4773.875;5184.551625123568;2627.0;2627.0;2627.0;8
dsv6.sparql;208.0;77.0;93.33333333333333;43.04648650006177;77.0;77.0;77.0;9
dp1.sparql;30.0;2.0;7.0;11.278297743897348;2.0;2.0;2.0;6
dp2.sparql;87.0;3.0;14.125;29.454262364360297;3.0;3.0;3.0;8
dp4.sparql;9.0;5.0;6.666666666666667;2.0816659994661326;5.0;5.0;5.0;3
