query_name;max;min;mean;stddev;0.5p;0.25p;0.75p;n
duc7.sparql;129.0;18.0;34.2;35.46140311819473;18.0;18.0;18.0;10
duc6.sparql;82.0;11.0;20.666666666666664;23.06512518934159;11.0;11.0;11.0;9
vd7.sparql;340.0;75.0;95.21052631578948;59.81413707604621;75.0;75.0;75.0;19
vf2b.sparql;200.0;26.0;60.61946902654867;14.720805602027792;26.0;26.0;26.0;113
vd6.sparql;58.0;15.0;19.384615384615383;11.637142128679058;15.0;15.0;15.0;13
vf3b.sparql;3137.0;1599.0;1654.5271317829458;195.881504260204;1599.0;1599.0;1599.0;129
dsv5b.sparql;15929.0;14274.0;14762.142857142857;578.7378302741892;14274.0;14274.0;14274.0;7
sd1.sparql;62.0;7.0;14.0;18.145247311624054;7.0;7.0;7.0;9
dv1.sparql;4.0;2.0;3.111111111111111;0.6009252125773316;2.0;2.0;2.0;9
duc1.sparql;81.0;11.0;20.666666666666664;22.655021518418383;11.0;11.0;11.0;9
vd2.sparql;53.0;12.0;17.0;10.2399776785471;12.0;12.0;12.0;15
vd1.sparql;349.0;3.0;32.666666666666664;99.62049198956218;3.0;3.0;3.0;12
vd5.sparql;106.0;45.0;58.0;18.64284193881275;45.0;45.0;45.0;10
vd3.sparql;17.0;7.0;11.75;4.9916597106239795;7.0;7.0;7.0;4
vf2.sparql;460.0;98.0;108.45185185185184;31.960264162722755;98.0;98.0;98.0;135
vf3.sparql;6608.0;1555.0;1651.2019230769233;516.4050750618779;1555.0;1555.0;1555.0;104
duc4.sparql;64.0;26.0;31.88888888888889;12.211106056009468;26.0;26.0;26.0;9
duc3.sparql;41.0;6.0;9.4375;8.571026776296993;6.0;6.0;6.0;16
duc5.sparql;508.0;292.0;329.5;71.00768204279667;292.0;292.0;292.0;12
duc2.sparql;27.0;16.0;18.09090909090909;3.269695565478396;16.0;16.0;16.0;11
vf4.sparql;1932.0;238.0;258.9242424242424;148.13907336241024;238.0;238.0;238.0;132
sd3.sparql;23.0;3.0;6.571428571428572;7.2768386647211685;3.0;3.0;3.0;7
sd2.sparql;3.0;1.0;1.7;0.6749485577105528;1.0;1.0;1.0;10
dp3.sparql;9.0;4.0;4.666666666666667;1.6583123951777003;4.0;4.0;4.0;9
dsv2.sparql;47.0;29.0;32.63636363636363;5.143398239932958;29.0;29.0;29.0;11
qd4.sparql;53.0;7.0;12.454545454545455;13.493432746070484;7.0;7.0;7.0;11
dsv1.sparql;1396.0;79.0;208.83333333333334;374.1343544123089;79.0;79.0;79.0;12
qd3.sparql;27.0;14.0;16.285714285714285;3.2682286764115336;14.0;14.0;14.0;14
dsv4.sparql;2228.0;1348.0;1422.642857142857;233.1119266139558;1348.0;1348.0;1348.0;14
dsv3.sparql;100.0;2.0;16.28571428571429;36.91754003051614;2.0;2.0;2.0;7
qd1.sparql;8.0;4.0;5.25;0.9653072991634227;4.0;4.0;4.0;12
qd5.sparql;69.0;22.0;28.5625;11.494745176238865;22.0;22.0;22.0;16
qd2.sparql;12.0;6.0;8.0;2.449489742783178;6.0;6.0;6.0;7
qd6.sparql;340.0;48.0;77.16666666666666;83.03431200231005;48.0;48.0;48.0;12
dsv5.sparql;17022.0;2770.0;4618.333333333334;4658.27309740423;2770.0;2770.0;2770.0;9
dsv6.sparql;323.0;76.0;105.0;67.25820891658257;76.0;76.0;76.0;13
dp1.sparql;22.0;2.0;4.4;6.203941399536982;2.0;2.0;2.0;10
dp4.sparql;635.0;5.0;163.5;314.33898899118446;5.0;5.0;5.0;4
dp2.sparql;6.0;3.0;4.0;0.9428090415820634;3.0;3.0;3.0;10
