query_name;max;min;mean;stddev;0.5p;0.25p;0.75p;n
duc7.sparql;52.0;18.0;24.642857142857142;9.63652620826807;18.0;18.0;18.0;14
duc6.sparql;73.0;12.0;19.88888888888889;19.977765418362264;12.0;12.0;12.0;9
vd7.sparql;167.0;75.0;90.0;31.318638904925976;75.0;75.0;75.0;8
vf2b.sparql;149.0;55.0;68.23529411764706;22.5624949079349;55.0;55.0;55.0;17
vd6.sparql;61.0;15.0;21.4;14.159409906097391;15.0;15.0;15.0;10
dsv5b.sparql;20200.0;13994.0;14380.21052631579;815.2112252382116;13994.0;13994.0;13994.0;76
vf3b.sparql;3114.0;1585.0;1823.090909090909;490.2330985450604;1585.0;1585.0;1585.0;11
dv1.sparql;186.0;2.0;6.0714285714285685;21.85281557727159;2.0;2.0;2.0;70
sd1.sparql;72.0;6.0;12.5;17.158760937873016;6.0;6.0;6.0;14
duc1.sparql;81.0;12.0;18.0625;16.885768169279913;12.0;12.0;12.0;16
vd3.sparql;418.0;6.0;39.615384615384606;113.70688813900595;6.0;6.0;6.0;13
vd1.sparql;513.0;4.0;36.75;127.00367448752549;4.0;4.0;4.0;16
vd5.sparql;141.0;45.0;62.58333333333333;25.970116859517013;45.0;45.0;45.0;12
vd2.sparql;40.0;12.0;16.35;6.326843396862375;12.0;12.0;12.0;20
vf2.sparql;1488.0;98.0;225.83333333333334;397.95884513884397;98.0;98.0;98.0;12
vf3.sparql;3103.0;1484.0;1714.2142857142858;480.3636728997711;1484.0;1484.0;1484.0;14
duc3.sparql;48.0;6.0;9.352941176470589;9.987124063454077;6.0;6.0;6.0;17
duc2.sparql;188.0;16.0;28.875;42.45291509425472;16.0;16.0;16.0;16
duc4.sparql;47.0;26.0;33.0;6.491753010001008;26.0;26.0;26.0;15
duc5.sparql;512.0;289.0;337.6666666666667;82.65288863675606;289.0;289.0;289.0;9
sd3.sparql;19.0;3.0;5.454545454545455;4.546727094595327;3.0;3.0;3.0;11
vf4.sparql;1028.0;253.0;327.9230769230769;213.19258177309297;253.0;253.0;253.0;13
sd2.sparql;3.0;1.0;1.8333333333333333;0.5773502691896257;1.0;1.0;1.0;12
dp3.sparql;29.0;4.0;7.1818181818181825;7.318718218625196;4.0;4.0;4.0;11
dsv1.sparql;2520.0;61.0;141.30769230769226;300.1108088625831;61.0;61.0;61.0;65
dsv2.sparql;113.0;29.0;35.785714285714285;11.35959386029304;29.0;29.0;29.0;70
qd3.sparql;274.0;15.0;33.1875;64.25389093276765;15.0;15.0;15.0;16
qd4.sparql;15.0;7.0;9.384615384615385;2.8442474557857285;7.0;7.0;7.0;13
dsv3.sparql;30.0;2.0;2.9666666666666655;3.640481746229855;2.0;2.0;2.0;60
dsv4.sparql;3587.0;1348.0;1476.8235294117646;362.10458377015516;1348.0;1348.0;1348.0;68
qd1.sparql;8.0;5.0;5.588235294117647;0.939336436627724;5.0;5.0;5.0;17
qd5.sparql;80.0;22.0;29.545454545454547;17.066714015085836;22.0;22.0;22.0;11
qd2.sparql;24.0;6.0;9.235294117647058;4.534994649455304;6.0;6.0;6.0;17
qd6.sparql;104.0;49.0;57.46666666666667;13.50061726983869;49.0;49.0;49.0;15
dsv5.sparql;6135.0;2650.0;2972.5890410958905;394.15809841344236;2650.0;2650.0;2650.0;73
dsv6.sparql;1175.0;75.0;96.69620253164558;123.47732631377906;75.0;75.0;75.0;79
dp1.sparql;15.0;2.0;4.5;4.44007721940573;2.0;2.0;2.0;8
dp4.sparql;9.0;4.0;6.125;1.7268882005337975;4.0;4.0;4.0;8
dp2.sparql;18.0;3.0;4.947368421052632;3.3412187432220706;3.0;3.0;3.0;19
