query_name;max;min;mean;stddev;0.5p;0.25p;0.75p;n
duc7.sparql;78.0;20.0;39.0;26.65833203084294;20.0;20.0;20.0;4
duc6.sparql;35.0;11.0;17.75;11.528949070347508;11.0;11.0;11.0;4
vd7.sparql;149.0;87.0;118.0;43.840620433565945;87.0;87.0;87.0;2
vf2b.sparql;104.0;59.0;77.0;23.811761799581316;59.0;59.0;59.0;3
vd6.sparql;40.0;40.0;40.0;0.0;40.0;40.0;40.0;1
dsv5b.sparql;22847.0;14955.0;15660.064516129032;1568.669754964458;14955.0;14955.0;14955.0;93
vf3b.sparql;2997.0;2997.0;2997.0;0.0;2997.0;2997.0;2997.0;1
dv1.sparql;48.0;2.0;3.4625850340136046;3.8610668354025792;2.0;2.0;2.0;147
sd1.sparql;54.0;8.0;23.666666666666668;26.27419519858474;8.0;8.0;8.0;3
duc1.sparql;125.0;12.0;30.142857142857146;41.91431168240181;12.0;12.0;12.0;7
vd2.sparql;21.0;19.0;20.333333333333332;1.1547005383792515;19.0;19.0;19.0;3
vd1.sparql;26.0;4.0;10.5;10.376254944182254;4.0;4.0;4.0;4
vd3.sparql;36.0;12.0;24.0;16.97056274847714;12.0;12.0;12.0;2
vd5.sparql;113.0;58.0;81.66666666666667;28.29016319029166;58.0;58.0;58.0;3
vf2.sparql;203.0;115.0;154.6;38.26617305140403;115.0;115.0;115.0;5
vf3.sparql;2998.0;928.0;1448.25;1033.170000532342;928.0;928.0;928.0;4
duc5.sparql;527.0;271.0;357.6666666666667;146.66060593538174;271.0;271.0;271.0;3
duc2.sparql;21.0;16.0;18.75;2.217355782608345;16.0;16.0;16.0;4
duc4.sparql;46.0;32.0;38.6;6.841052550594828;32.0;32.0;32.0;5
duc3.sparql;53.0;6.0;29.5;33.23401871576773;6.0;6.0;6.0;2
sd3.sparql;20.0;20.0;20.0;0.0;20.0;20.0;20.0;1
vf4.sparql;1817.0;355.0;1086.0;1033.7901140947324;355.0;355.0;355.0;2
sd2.sparql;2.0;1.0;1.8;0.4472135954999579;1.0;1.0;1.0;5
dp3.sparql;94.0;5.0;49.5;62.932503525602726;5.0;5.0;5.0;2
dsv1.sparql;1550.0;66.0;113.0515463917526;148.54771758133958;66.0;66.0;66.0;97
dsv2.sparql;53.0;28.0;35.28703703703704;7.1825995943804966;28.0;28.0;28.0;108
qd4.sparql;551.0;7.0;117.2;242.50402058522658;7.0;7.0;7.0;5
qd3.sparql;38.0;17.0;25.666666666666668;10.96965511460289;17.0;17.0;17.0;3
dsv4.sparql;3602.0;1440.0;1554.1052631578948;338.9412637775953;1440.0;1440.0;1440.0;95
dsv3.sparql;111.0;1.0;3.4878048780487827;9.80077435353087;1.0;1.0;1.0;123
qd1.sparql;8.0;5.0;5.857142857142857;1.2149857925879117;5.0;5.0;5.0;7
qd5.sparql;60.0;23.0;31.4;16.040573555830225;23.0;23.0;23.0;5
qd2.sparql;15.0;7.0;10.0;3.559026084010437;7.0;7.0;7.0;4
qd6.sparql;105.0;52.0;73.0;28.160255680657446;52.0;52.0;52.0;3
dsv5.sparql;20020.0;2597.0;3037.0;1759.2346242493907;2597.0;2597.0;2597.0;96
dsv6.sparql;315.0;75.0;88.69724770642202;29.54767164705449;75.0;75.0;75.0;109
dp1.sparql;29.0;29.0;29.0;0.0;29.0;29.0;29.0;1
dp2.sparql;23.0;4.0;13.5;13.435028842544403;4.0;4.0;4.0;2
dp4.sparql;12.0;6.0;7.857142857142857;2.0354009783964297;6.0;6.0;6.0;7
