query_name;max;min;mean;stddev;0.5p;0.25p;0.75p;n
duc7.sparql;70.0;19.0;44.5;36.062445840513924;19.0;19.0;19.0;2
duc6.sparql;129.0;10.0;56.0;63.92964883369844;10.0;10.0;10.0;3
vd7.sparql;144.0;77.0;110.5;47.37615433949868;77.0;77.0;77.0;2
vf2b.sparql;156.0;53.0;57.36046511627907;9.810977013419228;53.0;53.0;53.0;172
vd6.sparql;19.0;16.0;17.5;2.1213203435596424;16.0;16.0;16.0;2
vf3b.sparql;2488.0;1576.0;1603.7283950617284;114.24649305904386;1576.0;1576.0;1576.2225;162
dsv5b.sparql;14512.0;14283.0;14397.5;161.92745289171938;14283.0;14283.0;14283.0;2
sd1.sparql;477.0;6.0;163.0;271.93197678831376;6.0;6.0;6.0;3
dv1.sparql;166.0;166.0;166.0;0.0;166.0;166.0;166.0;1
duc1.sparql;69.0;13.0;41.0;39.59797974644666;13.0;13.0;13.0;2
vd5.sparql;240.0;47.0;98.25;94.54231856687248;47.0;47.0;47.0;4
vd3.sparql;27.0;6.0;16.5;14.849242404917497;6.0;6.0;6.0;2
vd2.sparql;43.0;13.0;28.0;21.213203435596427;13.0;13.0;13.0;2
vf2.sparql;1326.0;97.0;109.91228070175438;94.43870356294683;97.0;97.0;97.0;171
vf3.sparql;4833.0;1602.0;1641.6593406593406;255.50905617061463;1602.0;1602.0;1602.0;182
duc3.sparql;35.0;6.0;13.25;14.5;6.0;6.0;6.0;4
duc4.sparql;58.0;25.0;32.2;14.446452851824908;25.0;25.0;25.0;5
duc2.sparql;21.0;17.0;19.0;2.0;17.0;17.0;17.0;3
duc5.sparql;505.0;295.0;400.0;148.49242404917499;295.0;295.0;295.0;2
vf4.sparql;3007.0;234.0;257.70588235294116;203.70219702482052;234.0;234.0;234.0;187
sd3.sparql;7.0;3.0;4.285714285714286;1.2535663410560174;3.0;3.0;3.0;7
dp3.sparql;20.0;20.0;20.0;0.0;20.0;20.0;20.0;1
dsv1.sparql;1118.0;84.0;347.25;513.8543081458012;84.0;84.0;84.0;4
qd3.sparql;60.0;14.0;24.6;19.944924166313594;14.0;14.0;14.0;5
qd4.sparql;14.0;14.0;14.0;0.0;14.0;14.0;14.0;1
dsv3.sparql;23.0;2.0;9.333333333333334;11.846237095944574;2.0;2.0;2.0;3
dsv4.sparql;2232.0;1347.0;1497.8333333333333;359.68064538791447;1347.0;1347.0;1347.0;6
qd1.sparql;141.0;141.0;141.0;0.0;141.0;141.0;141.0;1
qd2.sparql;26.0;6.0;9.666666666666668;8.016649341630622;6.0;6.0;6.0;6
qd5.sparql;387.0;23.0;96.0;162.67452166826862;23.0;23.0;23.0;5
qd6.sparql;116.0;49.0;82.5;47.37615433949868;49.0;49.0;49.0;2
dsv5.sparql;14942.0;1582.0;4585.0;5805.016106782134;1582.0;1582.0;1582.0;5
dsv6.sparql;202.0;79.0;121.0;70.16409338115899;79.0;79.0;79.0;3
dp1.sparql;28.0;2.0;10.0;11.467344941179714;2.0;2.0;2.0;5
dp4.sparql;50.0;5.0;17.0;22.015146301277824;5.0;5.0;5.0;4
dp2.sparql;5.0;3.0;3.5;1.0;3.0;3.0;3.0;4
