query_name;max;min;mean;stddev;0.5p;0.25p;0.75p;n
duc7.sparql;24.0;17.0;20.11111111111111;2.5712081034235856;17.0;17.0;17.0;9
duc6.sparql;61.0;11.0;17.2;15.43300935585078;11.0;11.0;11.0;10
vd7.sparql;273.0;82.0;99.44;35.70637626702615;82.0;82.0;82.0;50
vf2b.sparql;353.0;45.0;68.47058823529412;73.5731928482267;45.0;45.0;45.0;17
vd6.sparql;68.0;9.0;13.303030303030301;10.010884228193978;9.0;9.0;9.0;33
vf3b.sparql;1795.0;957.0;1046.8125;232.61562537083933;957.0;957.0;957.0;16
dsv5b.sparql;19225.0;17418.0;17712.727272727272;527.4080186931349;17418.0;17418.0;17418.0;11
sd1.sparql;11.0;6.0;7.266666666666667;1.2847469449832045;6.0;6.0;6.0;30
dv1.sparql;31.0;2.0;5.615384615384616;7.826647446794205;2.0;2.0;2.0;13
duc1.sparql;260.0;14.0;36.83333333333333;70.34568324719827;14.0;14.0;14.0;12
vd3.sparql;117.0;5.0;8.769230769230766;17.81847287812571;5.0;5.0;5.0;39
vd5.sparql;94.0;44.0;51.76315789473684;10.001173473111054;44.0;44.0;44.0;38
vd1.sparql;337.0;4.0;11.765957446808516;48.48048140005168;4.0;4.0;4.0;47
vd2.sparql;170.0;12.0;18.775;25.060426971622004;12.0;12.0;12.0;40
vf2.sparql;269.0;140.0;169.5;41.84712437171542;140.0;140.0;140.0;12
vf3.sparql;3011.0;983.0;1173.8181818181818;609.3374792644578;983.0;983.0;983.0;11
duc4.sparql;878.0;27.0;97.3846153846154;234.59274586025978;27.0;27.0;27.0;13
duc2.sparql;72.0;15.0;19.941176470588236;13.5483882262582;15.0;15.0;15.0;17
duc5.sparql;983.0;359.0;410.7857142857143;164.74557473754612;359.0;359.0;359.0;14
duc3.sparql;55.0;6.0;10.055555555555554;11.310964083433916;6.0;6.0;6.0;18
sd3.sparql;112.0;3.0;6.581395348837211;16.482649691836183;3.0;3.0;3.0;43
vf4.sparql;2378.0;421.0;579.0769230769231;540.5561120331637;421.0;421.0;421.0;13
sd2.sparql;5.0;1.0;1.8604651162790697;0.7098422141520243;1.0;1.0;1.0;43
dp3.sparql;9.0;5.0;6.068965517241379;1.032716061196971;5.0;5.0;5.0;29
dsv2.sparql;46.0;29.0;32.15384615384615;4.740712918365651;29.0;29.0;29.0;13
dsv1.sparql;2408.0;61.0;236.9375;579.449677855348;61.0;61.0;61.0;16
qd3.sparql;47.0;15.0;19.29268292682927;5.2689842590342995;15.0;15.0;15.0;41
qd4.sparql;21.0;9.0;10.12;2.7282473006187207;9.0;9.0;9.0;25
dsv4.sparql;3507.0;1305.0;1538.2;691.8732703481342;1305.0;1305.0;1305.0;10
dsv3.sparql;23.0;2.0;3.5333333333333337;5.396647989614434;2.0;2.0;2.0;15
qd1.sparql;13.0;5.0;6.363636363636363;1.6993967341507648;5.0;5.0;5.0;44
qd2.sparql;442.0;6.0;21.387096774193555;78.07760132046188;6.0;6.0;6.0;31
qd5.sparql;48.0;21.0;24.75;4.67809954838665;21.0;21.0;21.0;40
qd6.sparql;156.0;41.0;53.46153846153847;21.89471309559597;41.0;41.0;41.0;26
dsv5.sparql;5561.0;1667.0;2130.923076923077;1041.251367469167;1667.0;1667.0;1667.0;13
dsv6.sparql;259.0;75.0;93.53846153846153;49.89758742433576;75.0;75.0;75.0;13
dp1.sparql;157.0;2.0;6.139534883720933;23.56104674219802;2.0;2.0;2.0;43
dp2.sparql;9.0;3.0;3.9696969696969697;1.185454777839724;3.0;3.0;3.0;33
dp4.sparql;11.0;4.0;5.970588235294118;1.546948004408114;4.0;4.0;4.0;34
