dsv6.sql;995;216;128;162;219;165;118;119;161;117;163;163;119;118;162;162;118;122;123;162;124;118;119;124;163;118;119;162;163;164;119;167;163;119;116;161;116;117;163;163;119;169;169;167;160;162;118;168;167;169;162;123;120;166;118;120;170;116;164;122;117;163;118;163;119;163;163;124;120;161;121;122;179;172;163;160;161;118;119;117;219;168;163;122;163;119;160;117;162;116;119;163;118;139;162;163;123;162;168;167;124;118;121;119;125;167;169;162;124;122;161;117;169;170;169;169;164;171;261;138;165;118;123;166;123;132;120;124;123;123;125;163;169;124;123;123;172;125;123;168;125;124;120;164;164;119;164;119;261;134;163;168;169;118;124;166;124;164
dv1.sql;29;1;1;1;1;1;0;1;1;1;1;1;0;1;1;0;1;1;0;1;0;1;0;0;0;1;0;0;1;0;1;0;1;0;1;0;0;1;0;1;0;0;0;1;1;1;1;1;0;1;1;0;0;0;1;1;0;0;0;0;1;1;0;0;1;0;0;0;1;0;1;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;1;0;1;0;0;0;1;0;1;0;0;0;1;0;1;0;0;1;1;1;1;1;0;0;0;1;0;0;0;0;1;0;1;0;1;0;0;0;0;0;0;0;0;1;0;1;1;1;0;1;0;0;0;0;0;1;1;0;1;0;0;1;1;0;0
dsv4.sql;2468;1396;795;1252;826;825;823;821;824;822;823;823;822;829;827;821;822;823;828;827;957;822;823;821;820;821;822;820;821;824;826;814;815;813;824;825;823;827;823;820;821;1202;827;827;824;820;821;820;820;819;821;821;828;823;821;828;821;827;827;823;828;822;822;822;829;814;825;825;820;822;826;821;822;828;829;1393;1394;829;828;826;825;826;823;820;821;1456;1198;822;821;822;822;827;824;822;823;823;822;822;827;786;782;775;788;794;795;789;795;788;793;792;1098;831;821;828;829;829;822;826;828;821;828;828;828;827;827;827;822;825;825;825;830;822;827;820;823;821;826;825;871;828;829;830;828;826;827;820;828;830;828;830;827;826;821;822;828;827;828;827;827;827;826;823;823;822;830;828;826;823;826;828
dsv1.sql;844;5;6;12;5;5;6;4;6;5;4;12;4;4;4;4;4;4;3;4;4;4;5;7;5;5;4;5;4;4;4;10;5;4;6;6;4;4;4;5;4;5;5;4;7;5;5;4;4;3;4;4;4;4;4;4;4;4;5;4;4;4;6;4;4;4;3;4;4;9;4;4;4;5;8;4;4;4;4;5;4;6;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;5;5;3;6;5;6;8;7;6;6;10;5;6;5;4;4;3;4;4;4;4;4;4;5;6;3;4;4;4;4;4;4;4;7;4;4;4;4;4;4;4;3;3;6;3;4;4;4;9;3;3;5;4;4;4;4;4;3;3;3;3;4
dsv2.sql;2022;21;8;16;14;17;12;17;5;13;5;13;5;13;12;17;13;12;13;12;13;4;12;7;12;13;14;4;13;15;12;12;5;4;7;4;12;12;12;12;5;4;13;4;13;7;12;4;13;19;6;4;5;4;12;5;13;4;12;12;11;12;12;12;12;13;12;5;12;14;11;4;4;12;12;4;12;12;13;7;11;5;12;4;6;6;5;5;13;4;12;6;7;13;12;12;6;12;12;5;12;6;12;4;4;5;8;6;11;6;5;5;5;6;12;7;13;4;6;9;12;5;4;5;12;11;12;5;13;4;3;11;5;12;5;12;16;5;12;12;4;4;5;4;12;12;14;13;12;5;4;12;4
dsv3.sql;1;0;1;1;0;1;0;1;0;1;0;1;1;1;0;1;0;1;0;1;0;1;0;1;1;0;0;0;0;1;0;1;0;1;0;0;0;1;0;1;0;0;1;1;1;0;1;1;1;0;0;1;0;1;0;0;0;1;1;1;1;0;1;0;0;0;1;1;1;1;0;1;0;0;1;1;0;1;0;0;1;1;1;0;1;0;1;0;1;0;0;1;0;1;1;0;0;0;1;0;1;0;1;0;1;1;0;1;1;0;0;0;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;1;0;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;1;0;0;1;0;1;1;0;1;0;0;0;0;0;0
