query_name;max;min;mean;stddev;0.5p;0.25p;0.75p;n
qd2.sql;4.0;2.0;2.888888888888889;0.6009252125773316;2.0;2.0;2.0;9
vf4.sql;1461.0;4.0;22.922480620155024;127.6777322746549;4.0;4.0;4.0;129
vd7.sql;1815.0;9.0;195.5;569.0429099227345;9.0;9.0;9.0;10
sd2.sql;422.0;181.0;221.83333333333334;98.06205518275999;181.0;181.0;181.0;6
dp4.sql;125.0;1.0;20.857142857142854;45.93991935643978;1.0;1.0;1.0;7
duc6.sql;4860.0;181.0;712.888888888889;1555.1837869239478;181.0;181.0;181.0;9
qd3.sql;9.0;7.0;8.0;0.7071067811865476;7.0;7.0;7.0;5
vd3.sql;31.0;4.0;9.4;12.074767078498866;4.0;4.0;4.0;5
dsv3.sql;1.0;0.0;0.3;0.48304589153964794;0.0;0.0;0.0;10
dp1.sql;2.0;0.0;1.0;0.5;0.0;0.0;0.0;9
qd1.sql;3.0;1.0;1.8;0.5606119105813882;1.0;1.0;1.0;15
vf2b.sql;93483.0;575.0;1407.4692307692303;8138.209511276637;575.0;575.0;575.0;130
sd3.sql;128.0;71.0;91.25;16.82472670124031;71.0;71.0;71.0;8
duc2.sql;126.0;59.0;80.33333333333333;23.534372026180485;59.0;59.0;59.0;6
vf3b.sql;20.0;4.0;9.952380952380953;3.97308295003438;4.0;4.0;4.0;147
duc7.sql;252.0;76.0;100.36363636363636;50.96130439318195;76.0;76.0;76.0;11
qd4.sql;8.0;1.0;2.0;2.29128784747792;1.0;1.0;1.0;9
dsv4.sql;2036.0;849.0;998.1;368.1109283294312;849.0;849.0;849.0;10
vd5.sql;58.0;4.0;17.0;22.978250586152114;4.0;4.0;4.0;5
duc3.sql;174.0;80.0;103.6;32.96193090352701;80.0;80.0;80.0;10
dsv6.sql;976.0;161.0;266.4;249.7381740054082;161.0;161.0;161.0;10
dp2.sql;2.0;0.0;1.2142857142857142;0.5789342235218394;0.0;0.0;0.0;14
qd5.sql;78.0;1.0;7.5;20.29683567607371;1.0;1.0;1.0;14
vf2.sql;566.0;395.0;463.6666666666667;21.59189768552316;395.0;395.0;396.32;147
dv1.sql;8.0;0.0;1.8333333333333335;3.0605010483034745;0.0;0.0;0.0;6
dsv1.sql;72.0;4.0;14.428571428571427;25.395912682012057;4.0;4.0;4.0;7
vd1.sql;2.0;1.0;1.25;0.5;1.0;1.0;1.0;4
vf3.sql;4662.0;5.0;46.32061068702286;406.3928426681901;5.0;5.0;5.0;131
duc4.sql;453.0;119.0;164.5;102.17876491717837;119.0;119.0;119.0;10
dp3.sql;4.0;2.0;3.357142857142857;0.9287827316640652;2.0;2.0;2.0;14
qd6.sql;147.0;3.0;14.52941176470588;34.18720090739154;3.0;3.0;3.0;17
duc1.sql;80.0;2.0;11.222222222222221;25.796209885261128;2.0;2.0;2.0;9
sd1.sql;190.0;172.0;178.5;6.047431568147635;172.0;172.0;172.0;8
vd6.sql;1686.0;92.0;325.14285714285717;600.0942783072863;92.0;92.0;92.0;7
duc5.sql;189.0;112.0;137.1;20.452926984229475;112.0;112.0;112.0;10
dsv2.sql;187.0;7.0;24.909090909090914;53.76886561097332;7.0;7.0;7.0;11
vd2.sql;9.0;5.0;7.833333333333333;1.4719601443879746;5.0;5.0;5.0;6
