query_name;max;min;mean;stddev;0.5p;0.25p;0.75p;n
qd2.sql;4.0;1.0;1.7777777777777777;0.8473185457363234;1.0;1.0;1.0;27
vf4.sql;641.0;4.0;33.535714285714285;119.0945724866049;4.0;4.0;4.0;28
vd7.sql;683.0;5.0;39.625;137.09654246742235;5.0;5.0;5.0;24
dp4.sql;213.0;1.0;11.8695652173913;43.85233936729246;1.0;1.0;1.0;23
sd2.sql;197.0;141.0;154.84848484848484;11.551842959353964;141.0;141.0;141.0;33
duc6.sql;4915.0;117.0;401.04545454545456;1008.7091457365896;117.0;117.0;117.0;22
qd3.sql;8.0;2.0;4.866666666666666;1.795268365940626;2.0;2.0;2.0;30
vd3.sql;799.0;1.0;33.88000000000001;159.40182976783348;1.0;1.0;1.0;25
dsv3.sql;1.0;0.0;0.5416666666666667;0.5089773777040515;0.0;0.0;0.0;24
dp1.sql;2.0;0.0;0.8333333333333334;0.560611910581388;0.0;0.0;0.0;36
qd1.sql;3.0;0.0;1.2857142857142858;0.5998236072282912;0.0;0.0;0.0;28
sd3.sql;749.0;52.0;100.21739130434783;141.97789729446654;52.0;52.0;52.0;23
vf2b.sql;27986.0;690.0;1708.4642857142853;5150.057464491647;690.0;690.0;690.0;28
duc2.sql;5501.0;30.0;240.44827586206907;1011.8201628115153;30.0;30.0;30.0;29
vf3b.sql;14.0;4.0;8.233333333333333;3.0589984086899786;4.0;4.0;4.0;30
duc7.sql;197.0;49.0;74.97297297297297;23.580225338766947;49.0;49.0;49.0;37
qd4.sql;7.0;0.0;1.4615384615384615;1.3632540256538905;0.0;0.0;0.0;26
dsv4.sql;5326.0;805.0;1042.1034482758619;831.3134764089374;805.0;805.0;805.0;29
duc3.sql;334.0;45.0;90.3125;68.46577612208891;45.0;45.0;45.0;16
vd5.sql;35.0;3.0;6.9375;5.667892024377317;3.0;3.0;3.0;32
dsv6.sql;1036.0;170.0;258.76;169.29000758067997;170.0;170.0;170.0;25
dp2.sql;2.0;0.0;1.2083333333333333;0.5089773777040515;0.0;0.0;0.0;24
qd5.sql;15.0;1.0;2.0;2.8284271247461903;1.0;1.0;1.0;24
vf2.sql;57715.0;427.0;2507.857142857142;10819.62268704168;427.0;427.0;427.0;28
dv1.sql;11.0;0.0;0.9285714285714284;2.0354009783964297;0.0;0.0;0.0;28
dsv1.sql;82.0;4.0;8.133333333333335;14.028870068622725;4.0;4.0;4.0;30
vd1.sql;2.0;0.0;1.0;0.5443310539518174;0.0;0.0;0.0;28
vf3.sql;60.0;5.0;13.714285714285714;9.804976600561886;5.0;5.0;5.0;28
duc4.sql;2803.0;82.0;186.7352941176471;462.5256296796068;82.0;82.0;82.0;34
dp3.sql;5.0;1.0;3.064516129032258;1.3149267120507198;1.0;1.0;1.0;31
qd6.sql;40.0;4.0;7.176470588235294;8.509078197120173;4.0;4.0;4.0;17
duc1.sql;202.0;2.0;14.35294117647059;48.35925606395143;2.0;2.0;2.0;17
sd1.sql;168.0;142.0;151.08333333333334;7.0211894611437;142.0;142.0;142.0;24
vd6.sql;119.0;49.0;85.58823529411765;17.175778088377147;49.0;49.0;49.0;17
duc5.sql;191.0;86.0;118.33333333333333;23.447158266391916;86.0;86.0;86.0;27
dsv2.sql;176.0;3.0;16.56521739130435;34.95038832786805;3.0;3.0;3.0;23
vd2.sql;8.0;2.0;4.2;1.8238190122579827;2.0;2.0;2.0;20
