query_name;max;min;mean;stddev;0.5p;0.25p;0.75p;n
qd2.sql;78287.0;0.0;3747.545454545454;16659.02103602693;0.0;0.0;0.0;22
vf4.sql;75908.0;0.0;3405.521739130435;15806.980718742203;0.0;0.0;0.0;23
vd7.sql;74263.0;0.0;3028.3076923076924;14536.710251688257;0.0;0.0;0.0;26
duc6.sql;73995.0;1.0;2888.925925925925;14212.746050710759;1.0;1.0;1.0;27
dp4.sql;75133.0;0.0;3703.809523809524;16368.558237117422;0.0;0.0;0.0;21
sd2.sql;74474.0;0.0;2631.1034482758623;13818.098629656555;0.0;0.0;0.0;29
qd3.sql;74105.0;0.0;3344.4347826086955;15426.370155224718;0.0;0.0;0.0;23
vd3.sql;255.0;0.0;35.25;67.74520679338326;0.0;0.0;0.0;24
dsv3.sql;972.0;0.0;110.5;255.04168016363454;0.0;0.0;0.0;30
dsv5.sql;74032.0;1.0;3868.2999999999997;16517.695650104273;1.0;1.0;1.0;20
dp1.sql;1135.0;0.0;127.44736842105263;252.07803353899686;0.0;0.0;0.0;38
qd1.sql;393.0;0.0;53.655172413793096;86.50155897111622;0.0;0.0;0.0;29
sd3.sql;75662.0;0.0;2793.1785714285706;14281.284017522845;0.0;0.0;0.0;28
vf2b.sql;5306.0;0.0;381.0499999999999;1184.6709725311473;0.0;0.0;0.0;20
duc2.sql;241.0;0.0;58.30434782608696;85.42271083085399;0.0;0.0;0.0;23
vf3b.sql;998.0;1.0;130.5;274.7363312780782;1.0;1.0;1.0;30
qd4.sql;78394.0;0.0;2503.75;13849.319044631762;0.0;0.0;0.0;32
duc7.sql;75750.0;0.0;2977.423076923076;14843.006693182017;0.0;0.0;0.0;26
dsv5b.sql;642.0;0.0;87.85714285714285;154.64452325067504;0.0;0.0;0.0;21
dsv4.sql;150715.0;1.0;10851.714285714283;40255.73573356409;1.0;1.0;1.0;14
vd5.sql;2387.0;1.0;198.85000000000005;533.9769633312106;1.0;1.0;1.0;20
dsv6.sql;74067.0;0.0;3966.038461538462;15279.922671219952;0.0;0.0;0.0;26
duc3.sql;1027.0;1.0;117.93333333333331;257.08779304613694;1.0;1.0;1.0;30
dp2.sql;76936.0;0.0;7042.590909090907;22228.32423188956;0.0;0.0;0.0;22
qd5.sql;982.0;1.0;128.80645161290326;222.52796368918652;1.0;1.0;1.0;31
vf2.sql;58552.0;0.0;2791.6818181818194;12456.734060955463;0.0;0.0;0.0;22
dv1.sql;74683.0;0.0;3861.25;16670.9220370617;0.0;0.0;0.0;20
dsv1.sql;791.0;0.0;114.95833333333333;216.9501002868926;0.0;0.0;0.0;24
vd1.sql;983.0;0.0;130.56000000000003;263.16868481387877;0.0;0.0;0.0;25
vf3.sql;292.0;1.0;60.142857142857146;91.56816352547742;1.0;1.0;1.0;21
duc4.sql;75851.0;1.0;3267.0;15462.417984036114;1.0;1.0;1.0;24
dp3.sql;648.0;0.0;106.78947368421052;168.80974792396333;0.0;0.0;0.0;19
qd6.sql;76344.0;1.0;4594.0;18490.732939096815;1.0;1.0;1.0;17
duc1.sql;77659.0;0.0;2836.9310344827586;14393.331714798238;0.0;0.0;0.0;29
sd1.sql;988.0;1.0;120.15625;249.96168859673082;1.0;1.0;1.0;32
vd6.sql;77756.0;1.0;4950.4375;19416.2773979935;1.0;1.0;1.0;16
duc5.sql;1042.0;1.0;137.2142857142857;273.57067705424015;1.0;1.0;1.0;28
dsv2.sql;641.0;0.0;65.61904761904763;142.4287457609861;0.0;0.0;0.0;21
vd2.sql;957.0;0.0;140.05;278.5514173456369;0.0;0.0;0.0;20
