query_name;max;min;mean;stddev;0.5p;0.25p;0.75p;n
duc7.sparql;32.0;20.0;24.666666666666668;6.429100507328636;20.0;20.0;20.0;3
duc6.sparql;81.0;14.0;30.0;28.583211855912904;14.0;14.0;14.0;5
vd7.sparql;153.0;77.0;91.0;25.202040733695696;77.0;77.0;77.0;8
vf2b.sparql;73.0;44.0;52.833333333333336;10.225784403490358;44.0;44.0;44.0;6
vd6.sparql;28.0;18.0;21.0;3.794733192202055;18.0;18.0;18.0;6
dsv5b.sparql;21595.0;15005.0;15641.161616161617;1118.329418328697;15005.0;15005.0;15005.0;99
vf3b.sparql;3127.0;1603.0;2115.0;876.4382465410783;1603.0;1603.0;1603.0;3
dv1.sparql;86.0;2.0;4.348314606741574;8.811280378009638;2.0;2.0;2.0;89
sd1.sparql;79.0;8.0;22.0;24.310491562286437;8.0;8.0;8.0;9
duc1.sparql;96.0;13.0;25.25;28.659329071999277;13.0;13.0;13.0;8
vd2.sparql;117.0;13.0;28.25;35.9513560244951;13.0;13.0;13.0;8
vd5.sparql;122.0;49.0;67.5;23.814761328698154;49.0;49.0;49.0;8
vd1.sparql;27.0;4.0;8.142857142857142;8.335237877600763;4.0;4.0;4.0;7
vd3.sparql;32.0;8.0;16.333333333333332;13.576941236277534;8.0;8.0;8.0;3
vf2.sparql;197.0;107.0;138.16666666666666;36.10216983322009;107.0;107.0;107.0;6
vf3.sparql;3352.0;1598.0;1965.0;699.6542003018349;1598.0;1598.0;1598.0;6
duc4.sparql;71.0;31.0;42.75;18.945096111307187;31.0;31.0;31.0;4
duc2.sparql;50.0;18.0;23.857142857142858;11.625096005747958;18.0;18.0;18.0;7
duc3.sparql;42.0;6.0;14.4;15.469324484281788;6.0;6.0;6.0;5
duc5.sparql;493.0;285.0;349.0;91.6493316942355;285.0;285.0;285.0;6
sd3.sparql;84.0;3.0;14.25;28.191944138099352;3.0;3.0;3.0;8
vf4.sparql;1761.0;317.0;559.6666666666667;588.538415625239;317.0;317.0;317.0;6
sd2.sparql;2.0;2.0;2.0;0.0;2.0;2.0;2.0;5
dp3.sparql;21.0;4.0;8.75;8.180260794538684;4.0;4.0;4.0;4
qd4.sparql;416.0;9.0;56.11111111111112;134.970778730476;9.0;9.0;9.0;9
dsv2.sparql;138.0;29.0;37.11764705882352;12.352331016353363;29.0;29.0;29.0;102
dsv1.sparql;1315.0;70.0;120.58695652173917;130.65752163525156;70.0;70.0;70.0;92
qd3.sparql;28.0;17.0;21.0;6.082762530298219;17.0;17.0;17.0;3
dsv4.sparql;3350.0;1347.0;1450.0652173913043;293.5914334000335;1347.0;1347.0;1347.0;92
dsv3.sparql;111.0;1.0;3.561904761904763;10.60925195790103;1.0;1.0;1.0;105
qd1.sparql;279.0;5.0;40.75;96.27601689191047;5.0;5.0;5.0;8
qd2.sparql;21.0;7.0;12.0;7.810249675906654;7.0;7.0;7.0;3
qd6.sparql;103.0;50.0;64.42857142857143;18.026435614185655;50.0;50.0;50.0;7
qd5.sparql;60.0;23.0;34.666666666666664;13.396516960264957;23.0;23.0;23.0;6
dsv5.sparql;18526.0;2624.0;2994.7619047619046;1535.512652577993;2624.0;2624.0;2624.0;105
dsv6.sparql;263.0;76.0;88.75700934579439;22.74544993747983;76.0;76.0;76.0;107
dp1.sparql;32.0;2.0;5.909090909090908;8.700052246447093;2.0;2.0;2.0;11
dp2.sparql;6.0;4.0;5.0;1.4142135623730951;4.0;4.0;4.0;2
dp4.sparql;9.0;5.0;7.0;1.632993161855452;5.0;5.0;5.0;4
