query_name;max;min;mean;stddev;0.5p;0.25p;0.75p;n
qd4.sql;18.0;18.0;18.0;0.0;18.0;18.0;18.0;1
vf2b.sql;17.0;17.0;17.0;0.0;17.0;17.0;17.0;1
duc5.sql;176.0;176.0;176.0;0.0;176.0;176.0;176.0;1
vf2.sql;917.0;917.0;917.0;0.0;917.0;917.0;917.0;1
duc4.sql;97.0;97.0;97.0;0.0;97.0;97.0;97.0;1
qd1.sql;1.0;1.0;1.0;0.0;1.0;1.0;1.0;1
vf3b.sql;12.0;9.0;10.5;2.1213203435596424;9.0;9.0;9.0;2
vd7.sql;695.0;695.0;695.0;0.0;695.0;695.0;695.0;1
dsv5b.sql;118.0;118.0;118.0;0.0;118.0;118.0;118.0;1
vf4.sql;1.0;1.0;1.0;0.0;1.0;1.0;1.0;2
dsv4.sql;858.0;858.0;858.0;0.0;858.0;858.0;858.0;1
dp4.sql;6.0;2.0;4.0;2.8284271247461903;2.0;2.0;2.0;2
vd2.sql;2.0;2.0;2.0;0.0;2.0;2.0;2.0;1
dp2.sql;3.0;1.0;2.0;1.4142135623730951;1.0;1.0;1.0;2
vd1.sql;3.0;3.0;3.0;0.0;3.0;3.0;3.0;1
sd1.sql;146.0;146.0;146.0;0.0;146.0;146.0;146.0;1
vd3.sql;4.0;4.0;4.0;0.0;4.0;4.0;4.0;1
dsv1.sql;38.0;38.0;38.0;0.0;38.0;38.0;38.0;1
duc7.sql;2.0;2.0;2.0;0.0;2.0;2.0;2.0;1
dv1.sql;1.0;1.0;1.0;0.0;1.0;1.0;1.0;1
qd2.sql;3.0;3.0;3.0;0.0;3.0;3.0;3.0;1
duc6.sql;61.0;61.0;61.0;0.0;61.0;61.0;61.0;1
dp3.sql;4.0;3.0;3.5;0.7071067811865476;3.0;3.0;3.0;2
sd3.sql;1.0;1.0;1.0;0.0;1.0;1.0;1.0;1
vd5.sql;59.0;59.0;59.0;0.0;59.0;59.0;59.0;1
sd2.sql;68.0;68.0;68.0;0.0;68.0;68.0;68.0;1
dsv2.sql;8.0;8.0;8.0;0.0;8.0;8.0;8.0;1
qd6.sql;172.0;172.0;172.0;0.0;172.0;172.0;172.0;1
dsv3.sql;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1
dp1.sql;281.0;0.0;94.33333333333334;161.6611682913783;0.0;0.0;0.0;3
qd3.sql;1.0;1.0;1.0;0.0;1.0;1.0;1.0;1
vf3.sql;5.0;4.0;4.5;0.7071067811865476;4.0;4.0;4.0;2
vd6.sql;9.0;9.0;9.0;0.0;9.0;9.0;9.0;1
