qd2.sql;2;3;2;3;4;3
vf4.sql;2426;24;7;4;20;4;27;28;28;24;21;5;6;8;24;24;5;22;20;23;15;9;11;12;13;12;11;12;12;12;12;5;11;12;5;11;12;12;4;4;11;10;11;4;12;12;6;12;4;12;4;14;12;4;4;3;12;4;3;17;15;5;17;16;4;5;19;5;4;4;6;7;7;9;17;16;17;7;4;20;17;4;17;5;14;4;5;16;13;17;18;17;17;17;5;5;4;17;5;4;16;5;16;5;17;18;16;17;14;15;16;5;4;17;5;18;7;17;17;5;4;4;16;6;5;17;15;17;17;4;4;3;15;18;17;18;17;15;5;15;15;5;14;17;7;15;16;4;4;18;46;6;19;5;5;20;19;19;19;21;5;20;18;19;5;18;17;20;18;22;4;5;4;5;5;20;20;18;18;20;17;19;22;20;14;19;5
vd7.sql;340;16
dp4.sql;178;16;4;3
duc6.sql;5045;231;238
qd3.sql;9;8;8;8;9
vd3.sql;27;3
dsv3.sql;0;1;0
dsv5.sql;183076;74221;77288;76570;77192
dp1.sql;0;2;1;0;1
qd1.sql;32
vf2b.sql;37551;623;649;651;663;650;644;657;635;885;887;889;891;882;875;885;886;1038;906;898;906;907;902;904;913;899;904;906;908;922;912;906;912;911;916;907;905;896;951;916;915;908;910;901;906;909;905;913;910;904;1109;889;889;885;883;888;887;881;893;882;912;873;883;970;876;885;885;886;887;916;887;879;885;884;883;884;909;912;879;885;984;884;884;882;878;881;886;891;911;898;916;952;905;876;882;883;883;958;872;869;880;879;876;951;873;870;868;873;874;880;877;881;877;877;872;871;937;877;903;879;875;874;880;875;875;868;1045;861;860;866;859;905;862;862;859;863;859;854;866;866;861;866;864;903;853;865;865;860;862;863;870;866;905;863;856;859;858;860;862;861;855;853;860;856;862;862;972;859;860;857;855;856
sd3.sql;110;94;101;97;97;106;114
duc2.sql;131;73;90
vf3b.sql;7;18;21;8;21;7;5;5;8;6;5;5;18;5;6;23;23;18;6;16;6;16;17;16;6;9;14;16;8;15;15;16;18;5;17;6;14;5;6;16;7;16;15;6;15;15;16;5;6;17;14;4;6;15;5;16;8;6;16;6;19;17;17;8;16;5;5;6;16;5;8;7;5;16;14;7;15;18;16;5;6;6;17;9;17;17;9;16;17;5;5;6;6;16;6;8;17;5;16;16;6;5;5;7;5;17;17;15;6;20;6;16;6;16;5;6;17;5;6;14;15;6;5;16;17;5;17;19;18;6;8;17;6;16;17;6;5;18;5;17;17;5;17;17;17;6;16;17;18;17;18;7;5;18;19;17;14;8;5;18;6;18
duc7.sql;345;76
qd4.sql;14
dsv5b.sql;0;0
dsv4.sql;881;888;893;855;910;886
duc3.sql;1112;68;122;135
vd5.sql;107;7;7;10
dsv6.sql;202;176;175
dp2.sql;2;2;1;2
qd5.sql;12;2;2;2;1
vf2.sql;57927;384;393;402;385;416;384;384;382;413;383;390;389;386;382;802;644;646;637;653;649;654;653;667;663;663;662;664;669;660;661;665;660;658;660;660;661;660;659;664;664;658;664;655;658;664;657;663;656;657;652;657;659;857;635;637;654;642;641;638;634;639;640;636;636;635;637;631;643;640;640;638;635;634;638;634;635;692;636;634;635;636;631;637;645;692;632;636;639;638;636;631;739;629;633;627;634;636;627;643;637;637;633;636;627;634;639;631;635;634;637;628;628;630;632;630;629;627;634;634;631;628;629;631;633;630;658;633;677;626;631;630;630;627;627;668;618;621;624;617;622;620;623;623;614;624;623;623;624;621;616;618;625;620;621;616;614;623;618;620;617;619;619;620;699;617;617;620;611;617;621
dv1.sql;10
dsv1.sql;71;5;5;4
vf3.sql;995;9;11;18;21;22;10;22;8;24;69;23;22;26;11;26;8;22;17;16;18;7;21;8;18;7;18;17;18;6;17;18;17;6;17;6;18;17;7;16;9;8;7;7;17;17;24;19;6;16;6;7;16;6;6;19;18;18;21;18;6;17;16;6;11;11;10;17;17;6;7;6;6;7;16;18;7;7;11;7;18;7;7;18;10;6;6;9;18;9;18;7;8;17;19;17;18;9;18;6;18;6;22;19;18;6;9;6;7;9;6;19;18;9;8;7;8;7;6;18;7;18;11;7;6;17;7;7;17;10;16;6;17;7;6;6;18;6;7;7;18;7;18;18;9;7;18;11;18;17;18;9;19;20;17;6;6;19;18;7;7;16;19;19;16;7;8;7;6;19;6;17;7;19;18;23;7;7;6;6;19;8
duc4.sql;148;109;110;135;151
dp3.sql;5
qd6.sql;40;4
duc1.sql;74;3
sd1.sql;2323;233;154
vd6.sql;107;111
duc5.sql;180;147
vd2.sql;4;9
