query_name;max;min;mean;stddev;0.5p;0.25p;0.75p;n
qd2.sql;3.0;1.0;1.7916666666666665;0.6580053301400784;1.0;1.0;1.0;24
vf4.sql;966.0;4.0;67.4736842105263;217.979195852635;4.0;4.0;4.0;19
vd7.sql;326.0;4.0;27.41176470588235;77.04062144700792;4.0;4.0;4.0;17
sd2.sql;201.0;138.0;151.6;15.294994021092755;138.0;138.0;138.0;20
duc6.sql;5055.0;104.0;246.43333333333328;633.0467186729577;104.0;104.0;104.0;60
dp4.sql;132.0;1.0;11.399999999999999;33.41898519447548;1.0;1.0;1.0;15
qd3.sql;8.0;2.0;4.25;2.050498830661811;2.0;2.0;2.0;12
vd3.sql;1856.0;1.0;126.0;478.5912362638616;1.0;1.0;1.0;15
dsv3.sql;1.0;0.0;0.41666666666666663;0.5149286505444373;0.0;0.0;0.0;12
dsv5.sql;179126.0;73450.0;87729.46666666666;25760.061229593008;73450.0;73450.0;73450.0;15
dp1.sql;2.0;0.0;0.8666666666666667;0.6399404734221844;0.0;0.0;0.0;15
qd1.sql;34.0;0.0;3.625;8.212794895770866;0.0;0.0;0.0;16
vf2b.sql;93063.0;861.0;6395.1176470588225;22333.912503976862;861.0;861.0;861.0;17
sd3.sql;98.0;56.0;68.71428571428571;16.142225019229183;56.0;56.0;56.0;7
duc2.sql;4650.0;23.0;99.1898734177215;519.1139906424727;23.0;23.0;23.0;79
vf3b.sql;1989.0;4.0;121.63157894736847;452.3784318621248;4.0;4.0;4.0;19
duc7.sql;216.0;38.0;61.343283582089555;31.7144227962161;38.0;38.0;38.0;67
qd4.sql;26.0;0.0;2.6470588235294112;6.092425383935655;0.0;0.0;0.0;17
dsv5b.sql;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9
dsv4.sql;1530.0;823.0;951.0588235294117;162.2264892781984;823.0;823.0;823.0;17
duc3.sql;2400.0;39.0;123.04838709677422;298.20327687941017;39.0;39.0;39.0;62
vd5.sql;44.0;3.0;10.3125;12.136549482177104;3.0;3.0;3.0;16
dsv6.sql;973.0;207.0;376.1875;168.04095482947008;207.0;207.0;207.0;16
dp2.sql;56.0;0.0;5.5;14.558898943997738;0.0;0.0;0.0;14
qd5.sql;16.0;1.0;2.6000000000000005;4.718756898449704;1.0;1.0;1.0;10
vf2.sql;858.0;560.0;719.3846153846154;75.30774468974894;560.0;560.0;560.0;13
dv1.sql;2.0;0.0;0.5833333333333334;0.6685579234215214;0.0;0.0;0.0;12
dsv1.sql;69.0;4.0;9.588235294117649;15.435587223723507;4.0;4.0;4.0;17
vd1.sql;6.0;1.0;1.8421052631578947;1.4245138700910818;1.0;1.0;1.0;19
vf3.sql;44.0;6.0;16.75;11.159904939598256;6.0;6.0;6.0;24
duc4.sql;178.0;78.0;95.63380281690141;22.46790691288972;78.0;78.0;78.0;71
dp3.sql;16.0;1.0;3.588235294117647;3.8739324905290324;1.0;1.0;1.0;17
qd6.sql;457.0;2.0;33.94117647058823;109.17558712243967;2.0;2.0;2.0;17
duc1.sql;71.0;1.0;3.508771929824561;9.266149622257089;1.0;1.0;1.0;57
sd1.sql;203.0;139.0;155.47826086956522;19.465282767059435;139.0;139.0;139.0;23
vd6.sql;128.0;47.0;74.0909090909091;31.519690815280992;47.0;47.0;47.0;11
duc5.sql;602.0;78.0;119.5810810810811;69.47434862323988;78.0;78.0;78.0;74
dsv2.sql;208.0;4.0;24.72727272727273;60.84092522158242;4.0;4.0;4.0;11
vd2.sql;23.0;1.0;6.473684210526317;7.0266826458755025;1.0;1.0;1.0;19
