query_name;max;min;mean;stddev;0.5p;0.25p;0.75p;n
duc7.sparql;180.0;19.0;36.0;42.677682872721846;19.0;19.0;19.0;14
duc6.sparql;75.0;12.0;20.444444444444443;20.54331467358123;12.0;12.0;12.0;9
vd7.sparql;159.0;75.0;91.0;27.707657528457464;75.0;75.0;75.0;8
vf2b.sparql;69.0;44.0;51.94117647058823;8.466629998376671;44.0;44.0;44.0;17
vd6.sparql;74.0;15.0;23.6;17.90220346462661;15.0;15.0;15.0;10
dsv5b.sparql;17929.0;14954.0;15436.578947368422;775.7914197885561;14954.0;14954.0;14954.0;76
vf3b.sparql;3086.0;1588.0;1781.8181818181818;445.80597083974055;1588.0;1588.0;1588.0;11
dv1.sparql;139.0;2.0;5.242857142857142;16.244897271777347;2.0;2.0;2.0;70
sd1.sparql;197.0;7.0;24.42857142857143;50.048767426172645;7.0;7.0;7.0;14
duc1.sparql;89.0;12.0;18.75;18.862661530123475;12.0;12.0;12.0;16
vd3.sparql;519.0;7.0;47.84615384615384;141.57438925281542;7.0;7.0;7.0;13
vd1.sparql;361.0;4.0;27.5;88.93893035860805;4.0;4.0;4.0;16
vd5.sparql;113.0;49.0;64.41666666666667;17.936546405863563;49.0;49.0;49.0;12
vd2.sparql;42.0;13.0;16.6;6.492100462951313;13.0;13.0;13.0;20
vf2.sparql;1561.0;110.0;253.75;412.47283657119885;110.0;110.0;110.0;12
vf3.sparql;2849.0;1053.0;1188.2857142857142;478.0111727969142;1053.0;1053.0;1053.0;14
duc3.sparql;47.0;6.0;10.058823529411764;9.627243817906129;6.0;6.0;6.0;17
duc2.sparql;28.0;16.0;20.1875;4.036809796526625;16.0;16.0;16.0;16
duc4.sparql;56.0;26.0;31.933333333333334;7.459094800181536;26.0;26.0;26.0;15
duc5.sparql;734.0;281.0;335.44444444444446;149.49173146959592;281.0;281.0;281.0;9
sd3.sparql;29.0;4.0;6.909090909090908;7.368236498030522;4.0;4.0;4.0;11
vf4.sparql;1486.0;333.0;453.53846153846155;316.49739740494323;333.0;333.0;333.0;13
sd2.sparql;3.0;2.0;2.1666666666666665;0.38924947208076144;2.0;2.0;2.0;12
dp3.sparql;39.0;4.0;8.545454545454545;10.162318990896086;4.0;4.0;4.0;11
dsv1.sparql;2508.0;64.0;137.15384615384613;299.10471780220803;64.0;64.0;64.0;65
dsv2.sparql;66.0;29.0;36.41428571428571;8.240045126411639;29.0;29.0;29.0;70
qd3.sparql;295.0;14.0;35.9375;69.43147101039028;14.0;14.0;14.0;16
qd4.sparql;15.0;7.0;9.307692307692308;2.213015114597254;7.0;7.0;7.0;13
dsv3.sparql;23.0;2.0;2.8499999999999996;2.7235632194185424;2.0;2.0;2.0;60
dsv4.sparql;3571.0;1348.0;1467.8088235294117;332.83428969773433;1348.0;1348.0;1348.0;68
qd1.sparql;10.0;5.0;5.9411764705882355;1.6382379343098374;5.0;5.0;5.0;17
qd5.sparql;84.0;24.0;33.45454545454545;17.32260740398879;24.0;24.0;24.0;11
qd2.sparql;19.0;6.0;9.235294117647058;3.913588694611155;6.0;6.0;6.0;17
qd6.sparql;111.0;48.0;60.13333333333333;15.132116586286017;48.0;48.0;48.0;15
dsv5.sparql;7198.0;2617.0;2913.8356164383563;520.1445582639776;2617.0;2617.0;2617.0;73
dsv6.sparql;1172.0;77.0;104.08860759493673;123.05358327057628;77.0;77.0;77.0;79
dp1.sparql;26.0;2.0;5.25;8.396427811873332;2.0;2.0;2.0;8
dp4.sparql;9.0;5.0;6.75;1.5811388300841898;5.0;5.0;5.0;8
dp2.sparql;7.0;3.0;4.2105263157894735;1.0841764600337105;3.0;3.0;3.0;19
