query_name;max;min;mean;stddev;0.5p;0.25p;0.75p;n
duc7.sparql;33.0;16.0;20.083333333333332;3.9163165109584286;16.0;16.0;16.0;120
duc6.sparql;332.0;10.0;15.083333333333336;30.83453731757271;10.0;10.0;10.0;108
vd7.sparql;142.0;76.0;94.25;31.941352507368876;76.0;76.0;76.0;4
vf2b.sparql;65.0;44.0;51.4;7.956129712366435;44.0;44.0;44.0;5
vd6.sparql;21.0;15.0;17.0;2.756809750418044;15.0;15.0;15.0;6
dsv5b.sparql;15802.0;14993.0;15193.333333333334;305.71860700105685;14993.0;14993.0;14993.0;6
vf3b.sparql;3183.0;1587.0;1858.8333333333333;648.7256482263258;1587.0;1587.0;1587.0;6
sd1.sparql;47.0;6.0;15.2;17.852170736355845;6.0;6.0;6.0;5
dv1.sparql;100.0;2.0;22.0;43.60619222083029;2.0;2.0;2.0;5
duc1.sparql;298.0;11.0;16.5;26.03778766628651;11.0;11.0;11.0;120
vd2.sparql;80.0;12.0;20.4;20.961340075905877;12.0;12.0;12.0;10
vd3.sparql;18.0;7.0;10.0;5.354126134736337;7.0;7.0;7.0;4
vd5.sparql;104.0;46.0;59.75;18.81298943359538;46.0;46.0;46.0;8
vd1.sparql;333.0;3.0;58.666666666666664;134.39593247813215;3.0;3.0;3.0;6
vf2.sparql;299.0;109.0;142.16666666666666;76.85419095056994;109.0;109.0;109.0;6
vf3.sparql;3102.0;1593.0;1814.5714285714287;567.7319957934545;1593.0;1593.0;1593.0;7
duc2.sparql;441.0;14.0;21.007751937984494;37.45215617208154;14.0;14.0;14.0;129
duc5.sparql;1195.0;277.0;296.4299065420561;91.15083002442783;277.0;277.0;277.0;107
duc3.sparql;162.0;5.0;8.116666666666662;14.23522871943675;5.0;5.0;5.0;120
duc4.sparql;211.0;24.0;31.31868131868132;19.679588478578573;24.0;24.0;24.0;91
vf4.sparql;1491.0;239.0;371.4;393.4071117246809;239.0;239.0;239.0;10
sd3.sparql;6.0;6.0;6.0;0.0;6.0;6.0;6.0;1
sd2.sparql;3.0;1.0;2.0;0.6324555320336759;1.0;1.0;1.0;6
dp3.sparql;18.0;3.0;7.25;7.182153808805081;3.0;3.0;3.0;4
dsv2.sparql;51.0;29.0;34.4;9.316651759081694;29.0;29.0;29.0;5
qd4.sparql;40.0;7.0;15.5;16.34013463836819;7.0;7.0;7.0;4
qd3.sparql;25.0;14.0;18.2;5.019960159204453;14.0;14.0;14.0;5
dsv1.sparql;1527.0;1527.0;1527.0;0.0;1527.0;1527.0;1527.0;1
dsv4.sparql;3607.0;1350.0;1809.2;1005.0645252917844;1350.0;1350.0;1350.0;5
dsv3.sparql;21.0;2.0;6.75;9.5;2.0;2.0;2.0;4
qd1.sparql;20.0;5.0;9.4;6.024948132556828;5.0;5.0;5.0;5
qd2.sparql;265.0;6.0;50.33333333333333;105.17540903969267;6.0;6.0;6.0;6
qd5.sparql;68.0;23.0;31.166666666666664;18.071155653877444;23.0;23.0;23.0;6
qd6.sparql;89.0;48.0;62.285714285714285;14.591256351142691;48.0;48.0;48.0;7
dsv5.sparql;18521.0;2593.0;4423.9;4971.206235244454;2593.0;2593.0;2593.0;10
dsv6.sparql;641.0;76.0;174.66666666666669;228.51491563280211;76.0;76.0;76.0;6
dp1.sparql;30.0;2.0;6.0;9.710083124552245;2.0;2.0;2.0;8
dp2.sparql;5.0;3.0;4.142857142857143;0.6900655593423543;3.0;3.0;3.0;7
dp4.sparql;7.0;5.0;6.0;1.4142135623730951;5.0;5.0;5.0;2
