query_name;max;min;mean;stddev;0.5p;0.25p;0.75p;n
qd2.sql;3.0;2.0;2.3333333333333335;0.5773502691896258;2.0;2.0;2.0;3
vf4.sql;1540.0;4.0;26.496551724137888;126.79555526614143;4.0;4.0;4.0;145
vd7.sql;353.0;17.0;74.66666666666666;136.3681292189149;17.0;17.0;17.0;6
dp4.sql;131.0;3.0;15.454545454545457;38.32848454182251;3.0;3.0;3.0;11
sd2.sql;211.0;164.0;176.0;19.761072845369505;164.0;164.0;164.0;5
duc6.sql;4802.0;169.0;740.7777777777778;1523.4485368546075;169.0;169.0;169.0;9
qd3.sql;119.0;6.0;35.75;55.51801509420163;6.0;6.0;6.0;4
vd3.sql;38.0;3.0;14.666666666666668;20.2072594216369;3.0;3.0;3.0;3
dsv3.sql;1.0;0.0;0.3;0.48304589153964794;0.0;0.0;0.0;10
dsv5.sql;171966.0;75104.0;89999.5;33184.59374899314;75104.0;75104.0;75104.0;8
dp1.sql;2.0;0.0;0.75;0.7071067811865476;0.0;0.0;0.0;8
qd1.sql;3.0;2.0;2.5;0.5477225575051661;2.0;2.0;2.0;6
vf2b.sql;27299.0;559.0;983.2397660818713;2025.8016353294495;559.0;559.0;581.62;171
sd3.sql;126.0;78.0;108.75;21.56192632087093;78.0;78.0;78.0;4
duc2.sql;99.0;37.0;72.2;22.286767374386084;37.0;37.0;37.0;5
vf3b.sql;69.0;4.0;10.079710144927539;7.0876283641130335;4.0;4.0;4.0;138
duc7.sql;356.0;55.0;127.6;128.09488670512965;55.0;55.0;55.0;5
qd4.sql;2.0;1.0;1.8571428571428572;0.37796447300922725;1.0;1.0;1.0;7
dsv5b.sql;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4
dsv4.sql;890.0;866.0;879.0;11.015141094572204;866.0;866.0;866.0;4
duc3.sql;1359.0;82.0;292.33333333333337;402.3279135232851;82.0;82.0;82.0;9
vd5.sql;44.0;4.0;12.181818181818182;10.907045262748126;4.0;4.0;4.0;11
dsv6.sql;198.0;191.0;195.66666666666666;4.041451884327381;191.0;191.0;191.0;3
dp2.sql;2.0;1.0;1.6666666666666667;0.5;1.0;1.0;1.0;9
qd5.sql;14.0;2.0;5.0;6.0;2.0;2.0;2.0;4
vf2.sql;74566.0;366.0;1118.7464788732386;6207.7007134717105;366.0;366.0;366.5075;142
dv1.sql;1.0;0.0;0.8;0.4472135954999579;0.0;0.0;0.0;5
dsv1.sql;78.0;5.0;16.571428571428573;27.140726733436;5.0;5.0;5.0;7
vd1.sql;4.0;1.0;2.6666666666666665;1.1180339887498947;1.0;1.0;1.0;9
vf3.sql;1130.0;4.0;17.714285714285715;88.37331530016772;4.0;4.0;4.215;161
duc4.sql;157.0;103.0;144.25;20.324158742034776;103.0;103.0;103.0;8
dp3.sql;436.0;1.0;89.4;193.7648058858987;1.0;1.0;1.0;5
qd6.sql;52.0;5.0;16.2;20.104725812604357;5.0;5.0;5.0;5
duc1.sql;72.0;3.0;11.666666666666668;22.677080940897135;3.0;3.0;3.0;9
sd1.sql;172.0;155.0;164.125;5.693040864574423;155.0;155.0;155.0;8
vd6.sql;274.0;79.0;144.42857142857142;67.15617902287458;79.0;79.0;79.0;7
duc5.sql;332.0;110.0;182.42857142857142;74.8038705390239;110.0;110.0;110.0;7
dsv2.sql;190.0;7.0;39.875;61.07942721220811;7.0;7.0;7.0;8
vd2.sql;23.0;7.0;15.0;11.313708498984761;7.0;7.0;7.0;2
