qd2.sql;1;2;2;3;1;3;2;3;3;1;2;1
vf4.sql;1129;50;10;19;4;48;12;9;4;6;10;9;4;12;7;7;7
vd7.sql;348;14;9;7;15;8;12;8;6;4;6;22;8;9;11;4;9
duc6.sql;5239;148;111;111;112;142;149;109;109;329;255;211;191;226;122;117;249;165;125;125;123;224;117;161;115;180;124;121;120;121;119;232;140;198;125;182;173;151;132;122;185;174;123;136;174;153;155;114;114;118;164;122;208;120;229;193;122;220;156;120;211;148;118;115;115;115;133;112;113;175;110;149;242;151;339;159;153
sd2.sql;147;139;159;160;146;153;150;154;147;160;156;149;165
dp4.sql;126;3;4;3;8;2;3;3;2;3;12;4;2;2;1;3;3
qd3.sql;131;3;4;3;3;2;2;3;3;5;2;2;3
vd3.sql;24;3;2;2;2;2;3;2;1;1
dsv3.sql;8;1;1;1;1;1;1;0;1;0;1
dsv5.sql;174538;80594;79807;79922;78303;83751;81472;80204;81472;81725;80439;81688;81214;80403;80750;79390;82399
dp1.sql;1;0;0;0;1;4;2;1;1;1;0;1
qd1.sql;2;1;1;1;2;1;1
sd3.sql;51;64;63;68;74;70;80
vf2b.sql;1011;1071;1014;984;929;1133;911;912;995;915;947;1043;911;1043
duc2.sql;5645;35;36;31;32;24;26;26;24;43;41;42;43;47;49;36;29;36;25;34;44;29;28;50;36;38;32;27;31;30;24;77;36;39;33;35;36;31;35;34;29;32;30;25;25;27;26;29;24;25;24;32;25;25;40;62;39;41;27;29;37;28;29;33;30;25;28;26;32;34;36;36;28;27;35;45
vf3b.sql;581;17;8;15;17;5;5;12;15;51;15;21;17;6
duc7.sql;182;60;48;46;41;42;41;52;120;69;65;71;52;48;48;93;52;51;96;44;50;48;42;46;47;47;45;71;46;51;52;73;62;54;44;61;57;48;58;50;44;40;42;55;45;42;40;40;40;43;47;51;78;46;47;57;46;54;43;46;43;41;39;68;50;46;44;47;42;50;64;47;41;44;47;45
qd4.sql;41;3;1;1;1;0;2;1;1;1;0;1;2;1;1
dsv5b.sql;0;0;0;0
dsv4.sql;2950;1070;1038;838;943;912;995;948;942;863;1032;1021
vd5.sql;1706;5;4;3;5;3;4;4;5;9;4;4;3;3;5;5;6;4;6
duc3.sql;163;56;42;85;195;62;61;54;56;242;151;59;116;55;55;157;59;55;54;50;52;47;47;47;48;54;54;195;138;49;88;67;54;55;110;150;54;101;48;48;48;117;48;167;64;55;55;110;89;55;142;50;63;120;48;49;48;107;65;99;152;55
dsv6.sql;968;201;330;374;355;361;246;260;268;266;354;291;433;290;259;230;363;397
dp2.sql;1;2;1;1;1;2;1;1;2
qd5.sql;16;1;2;2;2;2;1;1;1;2;1
vf2.sql;57759;461;478;848;754;773;847;722;856;648;693;861;836;770;660
dv1.sql;2;1;0;1;1;1;1;1;1;1;1;0;1
dsv1.sql;79;9;4;4;4;11;5;5
vd1.sql;84;2;1;0;0;3;1;1;0;1;1;2
vf3.sql;13;10;15;35;13;55;20;18;17;17;17;44;18;8;16;39;8
duc4.sql;2268;103;84;78;82;78;115;158;96;83;91;90;87;87;94;87;98;90;91;91;89;89;88;89;83;83;82;81;93;87;88;88;156;89;90;132;89;89;88;95;89;91;103;105;89;87;84;81;81;82;82;86;83;108;86;88;82;82;88;87;106;90;120;86;82;80;82;82;82;82;82;82;81;87;84;85;86;96;84;142;88;84;121;90;145
dp3.sql;12;7;3;2;3;2;1;2;2;2;3;3
qd6.sql;55;3;4;12;4;7;4;8;5;25;5;3;4;6;30;4;6
duc1.sql;75;1;2;2;2;2;4;2;2;2;2;2;2;3;1;2;3;1;2;3;1;2;2;2;2;1;1;1;2;2;1;1;2;2;3;2;3;2;2;2;3;3;3;2;2;2;2;1;2;1;2;1;2;2;2;1;2;3;6;2;1;2;2;3;2;2;2;1;1;1;2;1;1;2;2;2;1;2;2;1;2;2;2;1
sd1.sql;444;188;161;150;162;149;152;157;163;153;154;145;149;153;149;153
vd6.sql;55;47;128;50;57;69;67;99;50;50;69;104;87;49;141;58
duc5.sql;122;90;81;86;82;130;89;261;171;125;132;115;91;117;95;95;228;97;93;93;222;90;93;85;84;80;82;82;82;96;90;90;95;98;95;92;126;107;98;98;118;114;90;90;81;82;81;136;101;87;84;183;150;113;89;174;91;139;138;94;86;130;105;89;96;132;88;82;83;83;82;114;121;120;177;122;95;96;86;86;133;116;90;93;159;95;90;90;90
dsv2.sql;168;28;25;3;3;6;4;4;5;4;3;3;9;17;15;16;7;3;5;7;5
vd2.sql;2;5;2;2;4;2;2;7;3;9
