qd2.sql;2;3;3;1;12;884;554
vf4.sql;30;8;22;20;22;21;18;18;5;5;5;7;9;4;4;21;18;21;21;20;18;15;8;24;5;5;23;23;21;5;14;22;22;5;22;21;22;24;22;14;23;23;25;7;17;11;72;18;5;21;19;21;5;8;13;561;14;768;6;1;563;5;864;13;757;745;745;8;19;19;640;8;2;655;8;684;760;4;1;559;559;20;5;23;155;537;5;16;5;21;65;5;765;6;567;15;17;764;165;774;4;5;2;558;18;2;550;760;756;621;189;615;4;135;49;5;16;69;4;812;891;5;5;6;741;12;16;17;17;6;17;180
vd7.sql;16;16;21;18;20;19;11;19;37;204;765;557;22;17;10;259;23;6
dp4.sql;280;5;3;7
duc6.sql;274;277;264;435;262;11;21;9;2
sd2.sql;165;167;176;5;18;671;19;1;15;1
qd3.sql;11;9;5;8;8;16;763;125;8;2;21;599;157
vd3.sql;12;5;208;10
dsv3.sql;1;3;1;154;5;1;3
dsv5.sql;78273;78167;77906;50;381;723;188;171;23
dp1.sql;1;1;1;2;761;10;3;5;6;11
qd1.sql;2;2;3;17;14;754;772;3;2;8;1;551
vf2b.sql;728;723;727;722;713;723;787;711;1021;769;772;769;768;767;772;768;755;754;762;754;759;745;851;743;743;732;824;735;736;735;764;968;760;859;21;21;17;21;19;10;13;16;21;16;4;72;15;0;745;77155;4;4;555;6;0;757;19;553;23;17;549;17;23;542;2;12;164;6;6;886;71;8;1;7;5;23;752;758;2;7;566;2;18;7;16;20;124;4;4;808;7;2;17;948;768;839;3;22;172;61;757;42;158;6;538;76727;661;898;4;19;1;65;164
sd3.sql;125;126;122;551;6;146;18
duc2.sql;72;78;73;77;546;88;13;77051;12;575;5
vf3b.sql;11;9;11;5;8;4;4;4;3;8;3;4;8;10;6;14;10;14;5;38;11;15;16;5;4;5;6;5;7;17;11;5;14;14;9;7;4;15;5;14;12;4;13;14;9;0;4;765;8;768;3;859;743;2;5;157;6;10;1;152;24;175;5;69;2;6;1;23;3;153;4;5;2;6;6;22;733;8;4;569;17;143;19;16;152;656;7;22;165;169;554;2;20;4;23;556;23;752;3;22;14;748;2;12;755;13;14;3;23;19;6;9;17;175;906;800;20;761;2;7;755;23;19;893;542;555;5;2
duc7.sql;70;72;163;87;101;197;739;20;652;78
qd4.sql;2;3;18;17;5;6;7;207;616;19;20
dsv5b.sql;15;2;48;4;757;20;561
dsv4.sql;893;893;1457;19;3;11;34;535;553;11;20;757;21;0
dsv6.sql;186;190;170;243;280;198;19;11;165;9;630;6;3
duc3.sql;169;174;156;178;177;166;906;193;868;876;194;7;56;4;5;559
vd5.sql;12;8;13;10;920;776;2;889;12;18
dp2.sql;1;0;5;24;268;173;14;612;24;73
qd5.sql;3;3;2;2;3;7;7;556;753;11;14;135;18;20;124
vf2.sql;728;524;596;521;514;645;637;510;505;508;707;605;572;666;553;562;568;552;649;553;556;552;557;553;553;614;541;545;552;709;673;544;543;685;540;547;542;538;529;539;537;676;527;525;533;561;570;569;679;558;561;578;14;16;14;21;21;550;3;16;18;554;77224;20;17;552;16;10;5;2;543;761;18;6;23;0;4;555;552;79;2;794;4;16;567;28;206;7;1;559;276;856;2;5;161;7;4;18;550;704;16;613;836;834;18;7;18;6;924;161;17;739;926;77397;561;756;125;20;17;21;5;23;168;58;3;751;18;14;549;6;72;13;2
dv1.sql;2;8;7;21;21;17;606;1;173
dsv1.sql;10;5;6;5;769;2;167;17;24;894;8;688
vd1.sql;2;2;3;17;129;3;1;4;18;611;551;14
vf3.sql;12;11;10;8;9;8;9;8;6;8;6;13;18;6;17;18;6;19;17;17;7;19;6;6;7;18;17;18;17;6;18;40;17;15;10;11;16;6;6;8;16;15;17;7;9;3;554;19;760;192;18;830;63;21;551;161;8;145;7;925;548;5;556;761;6;76;22;76609;5;852;22;139;1;170;763;761;16;759;760;21;835;5;551;625;19;6;1;791;15;756;896;556;17;168;8;749;129;1;18;5;17;2;154;974
duc4.sql;132;139;759;10;561;7;18;760;666
dp3.sql;5;2;2;2;19;3;10;4;6
qd6.sql;6;5;12;6;552;17;755;8;7;749;8;538
duc1.sql;3;556;754;14;752;612;602;189;1
sd1.sql;187;2;8;19;202;553;212;542
vd6.sql;136;124;188;139;7;19;20;928;7;2;20;73;6
duc5.sql;180;195;188;221;0;19;559;16;533;1484;22;91
dsv2.sql;10;28;20;18;28;164;337;561;2;13;0
vd2.sql;10;11;5;558;760;1;6;916;23;9;6;28;556;2;21
