query_name;max;min;mean;stddev;0.5p;0.25p;0.75p;n
qd2.sql;3.0;1.0;2.0;0.8528028654224418;1.0;1.0;1.0;12
vf4.sql;1129.0;4.0;79.23529411764704;270.87324743590045;4.0;4.0;4.0;17
vd7.sql;348.0;4.0;29.411764705882348;82.21774354080253;4.0;4.0;4.0;17
duc6.sql;5239.0;109.0;221.85714285714286;581.3635676101148;109.0;109.0;109.0;77
sd2.sql;165.0;139.0;152.69230769230768;7.238607317532558;139.0;139.0;139.0;13
dp4.sql;126.0;1.0;10.823529411764703;29.795627393372765;1.0;1.0;1.0;17
qd3.sql;131.0;2.0;12.769230769230766;35.534382050238435;2.0;2.0;2.0;13
vd3.sql;24.0;1.0;4.200000000000001;6.988880056521535;1.0;1.0;1.0;10
dsv3.sql;8.0;0.0;1.4545454545454544;2.2074254852038098;0.0;0.0;0.0;11
dsv5.sql;174538.0;78303.0;86357.11764705883;22757.523813242384;78303.0;78303.0;78303.0;17
dp1.sql;4.0;0.0;1.0;1.1281521496355325;0.0;0.0;0.0;12
qd1.sql;2.0;1.0;1.2857142857142858;0.48795003647426666;1.0;1.0;1.0;7
sd3.sql;80.0;51.0;67.14285714285714;9.209208641871667;51.0;51.0;51.0;7
vf2b.sql;1133.0;911.0;987.0714285714286;69.80573514648106;911.0;911.0;911.0;14
duc2.sql;5645.0;24.0;107.2894736842105;643.749264145381;24.0;24.0;24.0;76
vf3b.sql;581.0;5.0;56.071428571428584;151.51108834045743;5.0;5.0;5.0;14
duc7.sql;182.0;39.0;53.64473684210526;20.312691564548782;39.0;39.0;39.0;76
qd4.sql;41.0;0.0;3.8000000000000003;10.317807075979994;0.0;0.0;0.0;15
dsv5b.sql;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4
dsv4.sql;2950.0;838.0;1129.3333333333333;577.7450418076588;838.0;838.0;838.0;12
vd5.sql;1706.0;3.0;94.1052631578947;390.3407193632024;3.0;3.0;3.0;19
duc3.sql;242.0;42.0;82.88709677419355;46.47618986341274;42.0;42.0;42.0;62
dsv6.sql;968.0;201.0;347.0;167.47712749893378;201.0;201.0;201.0;18
dp2.sql;2.0;1.0;1.3333333333333333;0.5;1.0;1.0;1.0;9
qd5.sql;16.0;1.0;2.8181818181818183;4.400413203738527;1.0;1.0;1.0;11
vf2.sql;57759.0;461.0;4531.0666666666675;14725.609511841541;461.0;461.0;461.0;15
dv1.sql;2.0;0.0;0.9230769230769231;0.4935481167928244;0.0;0.0;0.0;13
dsv1.sql;79.0;4.0;15.125;25.941899368726702;4.0;4.0;4.0;8
vd1.sql;84.0;0.0;8.0;23.950706954834622;0.0;0.0;0.0;12
vf3.sql;55.0;8.0;21.352941176470587;13.50435659551478;8.0;8.0;8.0;17
duc4.sql;2268.0;78.0;117.78823529411765;236.55383430967808;78.0;78.0;78.0;85
dp3.sql;12.0;1.0;3.5;3.060005941764879;1.0;1.0;1.0;12
qd6.sql;55.0;3.0;10.882352941176471;13.724441486546805;3.0;3.0;3.0;17
duc1.sql;75.0;1.0;2.7976190476190457;8.011707941649105;1.0;1.0;1.0;84
sd1.sql;444.0;145.0;173.875;72.7176044709945;145.0;145.0;145.0;16
vd6.sql;141.0;47.0;73.75;29.647934160747187;47.0;47.0;47.0;16
duc5.sql;261.0;80.0;108.3370786516854;34.13873560402423;80.0;80.0;80.0;89
dsv2.sql;168.0;3.0;16.190476190476186;35.55364826233597;3.0;3.0;3.0;21
vd2.sql;9.0;2.0;3.8;2.485513584307633;2.0;2.0;2.0;10
