qd2.sql;2;2684;34;2;0;59;1;1;885;1;5;2;1;6;69;3;78287;2;308;83;6;5
vf4.sql;3;6;2;6;0;2;1;152;1;154;641;14;75908;1;1059;12;7;87;0;10;3;0;258
vd7.sql;2370;239;1;46;210;223;5;162;1;10;74263;5;115;174;1;1;9;15;50;10;0;13;700;18;0;95
duc6.sql;1;7;180;2;268;7;2;73995;41;2;645;118;75;9;125;1;128;7;3;237;151;4;951;27;107;731;177
dp4.sql;18;110;158;56;149;12;4;801;5;1;2;111;75133;0;3;1;2;4;2;242;966
sd2.sql;46;1;138;19;82;9;62;766;4;5;159;74474;7;4;15;15;3;94;81;3;1;2;2;1;43;118;147;0;1
qd3.sql;335;191;1;1;64;74105;167;1;165;12;19;407;815;131;162;65;17;144;47;6;64;3;0
vd3.sql;14;2;2;159;255;6;3;2;1;2;111;94;2;3;6;2;5;11;153;2;2;5;4;0
dsv3.sql;789;20;1;38;16;972;3;1;7;6;32;1;13;2;3;17;1;1;76;145;758;4;5;0;1;5;147;242;3;6
dsv5.sql;468;35;151;1202;201;12;29;74032;1;114;786;7;1;8;57;103;42;1;1;115
dp1.sql;119;169;177;5;1;109;119;3;130;21;3;1;342;4;295;4;455;1;4;4;2;14;71;36;4;193;0;3;12;5;1031;125;63;2;1135;6;18;157
qd1.sql;7;2;144;121;15;13;1;2;97;5;393;89;1;0;158;5;35;1;22;20;149;1;154;2;2;111;4;1;1
sd3.sql;150;123;2;75662;4;20;156;0;267;165;119;70;157;298;7;342;163;39;16;159;113;2;2;5;153;13;1;1
vf2b.sql;5306;539;165;100;25;208;36;12;3;1;1009;5;3;1;16;0;20;3;154;15
duc2.sql;4;1;1;0;2;79;61;223;1;213;154;2;241;5;2;165;3;5;2;2;13;6;156
vf3b.sql;635;1;7;6;1;13;2;4;161;161;24;15;1;998;138;156;14;2;658;5;4;5;2;4;4;878;1;12;1;2
qd4.sql;6;2;12;25;7;14;3;148;26;7;2;2;63;0;6;17;889;4;1;12;5;104;16;3;6;1;230;78394;2;107;2;4
duc7.sql;75750;7;251;3;1;2;22;60;3;1;179;124;5;90;1;115;1;13;265;0;84;7;7;243;165;14
dsv5b.sql;218;180;19;1;288;1;160;87;2;2;2;1;1;0;2;4;1;70;642;0;164
dsv4.sql;150715;1;7;1;5;114;18;1;161;140;3;153;7;598
vd5.sql;2387;581;34;3;296;188;2;1;60;1;6;2;49;68;174;6;2;82;34;1
dsv6.sql;27562;5;105;2;1;182;259;88;1;74067;20;1;164;7;7;3;3;1;59;307;92;0;173;0;5;3
duc3.sql;158;20;4;1017;139;14;8;156;176;3;26;3;1027;3;3;2;4;17;2;280;103;13;10;214;65;2;1;66;1;1
dp2.sql;977;76936;6;181;74;9;74468;156;1;148;989;5;744;3;73;0;1;1;3;13;128;21
qd5.sql;26;117;9;58;97;163;111;160;120;1;1;5;1;294;116;4;16;2;1;2;148;73;126;83;2;982;155;4;846;174;96
vf2.sql;58552;5;7;5;19;872;8;174;3;95;159;162;200;65;12;4;75;0;2;107;7;884
dv1.sql;2;123;1;55;74683;335;156;2;271;864;0;4;4;0;148;170;261;13;16;117
dsv1.sql;137;791;4;0;2;1;15;54;783;17;208;1;3;1;3;139;61;2;8;158;99;119;0;153
vd1.sql;1;67;0;2;100;122;1;185;116;976;983;5;12;158;4;4;35;2;176;15;3;0;79;60;158
vf3.sql;17;167;9;1;2;2;25;15;153;256;127;1;292;2;1;6;17;154;12;2;2
duc4.sql;1;75851;1;1;118;4;2;266;902;62;1;923;9;4;1;1;8;72;7;4;100;25;15;30
dp3.sql;369;72;149;15;1;281;5;2;3;2;2;137;16;10;153;8;156;648;0
qd6.sql;2;76344;2;15;1;833;332;176;3;102;64;1;5;3;7;203;5
duc1.sql;142;96;115;171;1;113;2;4;864;2;27;135;1;1;1;28;2;3;1;0;77659;119;873;2;134;1;38;751;985
sd1.sql;988;2;1;2;1;11;1;139;867;427;9;1;3;3;3;2;112;1;96;4;166;131;7;129;1;55;16;18;618;10;19;2
vd6.sql;1;77756;68;3;5;160;68;1;2;1;2;164;1;964;1;10
duc5.sql;99;258;73;1;164;1;5;1042;118;802;3;14;262;2;2;19;2;109;2;18;3;3;3;783;2;42;3;7
dsv2.sql;641;73;162;1;90;136;54;3;0;2;17;1;1;8;1;3;7;153;1;17;7
vd2.sql;2;3;207;0;890;262;2;5;75;1;4;47;155;2;16;957;1;1;74;97
