query_name;max;min;mean;stddev;0.5p;0.25p;0.75p;n
duc7.sparql;34.0;17.0;21.427350427350426;4.569984983217309;17.0;17.0;17.0;117
duc6.sparql;100.0;10.0;12.957894736842103;9.202122545940362;10.0;10.0;10.0;95
vd7.sparql;147.0;75.0;89.1;23.458947594089175;75.0;75.0;75.0;10
vf2b.sparql;1563.0;55.0;363.4;670.62418685878;55.0;55.0;55.0;5
vd6.sparql;17.0;10.0;11.571428571428571;2.819996622760558;10.0;10.0;10.0;7
dsv5b.sparql;17546.0;15030.0;15552.2;776.2801327126982;15030.0;15030.0;15030.0;10
vf3b.sparql;3092.0;1541.0;1798.5;547.4974233468397;1541.0;1541.0;1541.0;8
dv1.sparql;33.0;2.0;5.461538461538463;8.33282049704045;2.0;2.0;2.0;13
sd1.sparql;34.0;6.0;12.142857142857142;9.754120008635178;6.0;6.0;6.0;7
duc1.sparql;150.0;12.0;15.88372093023256;14.81923916809509;12.0;12.0;12.0;86
vd3.sparql;26.0;7.0;10.833333333333334;5.024183937956913;7.0;7.0;7.0;12
vd2.sparql;33.0;12.0;16.1;6.314885412877876;12.0;12.0;12.0;10
vd5.sparql;114.0;49.0;61.6;19.033304144752865;49.0;49.0;49.0;10
vd1.sparql;27.0;3.0;6.1818181818181825;6.954396908692829;3.0;3.0;3.0;11
vf2.sparql;219.0;106.0;126.71428571428571;32.65773220123334;106.0;106.0;106.0;14
vf3.sparql;2963.0;1496.0;1689.5;514.6413452937047;1496.0;1496.0;1496.0;8
duc3.sparql;737.0;5.0;14.009708737864072;71.94844220821486;5.0;5.0;5.0;103
duc2.sparql;179.0;15.0;20.321100917431192;17.00646975687703;15.0;15.0;15.0;109
duc5.sparql;638.0;269.0;294.29487179487177;58.63869317265126;269.0;269.0;269.0;78
duc4.sparql;49.0;24.0;29.06451612903226;5.016941844375489;24.0;24.0;24.0;93
vf4.sparql;1637.0;326.0;511.22222222222223;428.0595104006503;326.0;326.0;326.0;9
sd3.sparql;8.0;3.0;4.416666666666667;1.378954368902449;3.0;3.0;3.0;12
sd2.sparql;3.0;1.0;2.0;0.6324555320336759;1.0;1.0;1.0;6
dp3.sparql;10.0;4.0;5.416666666666667;1.6764862244009227;4.0;4.0;4.0;12
qd4.sparql;1251.0;7.0;163.625;439.36868264103015;7.0;7.0;7.0;8
dsv1.sparql;2261.0;67.0;406.85714285714283;817.8880177162456;67.0;67.0;67.0;7
qd3.sparql;24.0;14.0;17.75;3.744693214767703;14.0;14.0;14.0;12
dsv2.sparql;46.0;29.0;34.9;4.931756504757937;29.0;29.0;29.0;10
dsv4.sparql;3764.0;1448.0;1698.3;726.444163182706;1448.0;1448.0;1448.0;10
dsv3.sparql;22.0;2.0;4.6;6.1499774163993655;2.0;2.0;2.0;10
qd1.sparql;7.0;4.0;5.333333333333333;1.5275252316519465;4.0;4.0;4.0;3
qd2.sparql;12.0;6.0;8.5;2.588435821108957;6.0;6.0;6.0;6
qd5.sparql;63.0;22.0;30.8;18.005554698481244;22.0;22.0;22.0;5
qd6.sparql;110.0;58.0;73.2;22.117866081518805;58.0;58.0;58.0;5
dsv5.sparql;7190.0;2710.0;3510.1428571428573;1627.5597714135754;2710.0;2710.0;2710.0;7
dsv6.sparql;177.0;76.0;92.625;34.26759193673896;76.0;76.0;76.0;8
dp1.sparql;22.0;2.0;3.846153846153846;5.474884379999175;2.0;2.0;2.0;13
dp2.sparql;23.0;3.0;5.833333333333334;6.087742279417389;3.0;3.0;3.0;12
dp4.sparql;10.0;5.0;6.214285714285714;1.5281246137553164;5.0;5.0;5.0;14
