duc7.sparql;968;611;615;1184
duc6.sparql;228
vd7.sparql;914;879
vf2b.sparql;6963;3122;3267;3459;3397
vd6.sparql;59;22;25
dv1.sparql;70;21;14;17;20;12;11;13;12;15;15;20;10;9;11;8;9;10;12;35;8;10;7;9;8;10;6;11;6;8;9;19;10;9;6;7;7;6;6;7;13;13;6;7;7;7;6;5;5;6;4;7;8;7;12;9;5;6;12;7;6;18;5;6;5;7;8;4;6;4;4;5;5;6;5;6;6;4;6;5;6;5;6;5;9;6;6;11;4;12;4;4;5;7;6;4;5;5;4;4;5;6;4;5;5;5;4;7;10;4;4;4;5;7;6;6;6;5;4;4;4;6;5;4;8;7;7;6;4;5;21;9;5;4;5;5;5;6;5;5;4;4;6;4;5;4;6;5;4;4;4;4;4;4;4;3
sd1.sparql;91;15;34;10;12
duc1.sparql;93;12;16;5;7
vd2.sparql;1070;702;738;696;696
vd1.sparql;49;9;19;10
vd3.sparql;102;51;47
vd5.sparql;667;582;592
vf2.sparql;4076
vf3.sparql;6781;4164;4194;5981;4244;4160;5971
duc4.sparql;556;162;189
duc2.sparql;816;613;560;552
duc3.sparql;79;37;56;33
duc5.sparql;939;638;556
vf4.sparql;2593;2229;1902
sd3.sparql;68;18;11;14;10;32;11
sd2.sparql;28;9
dp3.sparql;47;12;11
dsv2.sparql;2046;31;49;21;57;25;19;20;16;16;14;13;12;13;14;21;12;13;9;14;14;13;15;13;13;13;11;18;35;17;31;11;10;14;12;9;10;20;31;13;11;12;14;13;17;11;24;22;12;11;12;19;13;14;11;8;21;13;11;14;13;8;9;17;12;11;15;12;11;12;11;13;9;8;9;14;14;9;11;9;8;8;8;10;11;11;8;8;10;11;10;11;9;12;8;11;13;8;12;9;9;10;9;20;14;13;14;14;12;11;9;9;9;9;11;10;7;28;17;12;7;12;11;30;9;12;11;8;12;11;9;10;13;11;10;7;11;10;7;7;8;15;20;8;28;8;9;11;13
dsv1.sparql;129;13;19;13;10;20;12;10;9;9;10;7;6;7;6;12;5;6;10;7;28;5;5;11;6;6;8;10;7;8;11;9;8;6;5;5;15;6;5;5;5;4;7;5;8;4;8;5;6;5;5;7;9;9;6;5;5;10;5;5;5;29;4;4;4;5;13;6;8;4;5;4;5;6;6;4;5;4;33;4;7;5;25;4;4;5;4;5;8;9;4;6;6;3;8;10;4;4;9;4;4;4;3;4;5;4;4;7;4;7;4;5;3;4;9;6;5;7;7;5;5;10;5;39;4;14;8;8;5;5;6;4;4;3;4;3;3;8;5;4;4;4;4
qd3.sparql;1162;679;694
qd4.sparql;959
dsv3.sparql;82;11;13;11;8;9;10;7;9;7;7;9;10;7;8;8;7;10;10;5;7;8;6;7;23;8;8;11;7;6;6;8;26;8;5;5;5;6;5;6;7;5;7;5;10;5;5;6;8;5;5;6;6;5;12;7;78;5;6;7;7;7;7;5;4;6;5;4;4;6;7;7;4;5;5;5;5;8;8;6;5;5;4;6;4;6;26;10;4;4;4;4;5;20;5;4;5;4;5;5;4;7;5;4;6;6;7;4;4;5;10;14;4;6;4;3;9;5;4;4;5;22;6;3;4;5;3;5;4;4;25;4;4
dsv4.sparql;24411;3421;2587;2451;3208;2430;2438;2521;2444;2460;2487;2569;2454;2461;3544;2449;2445;2614;2487;2475;2495;2469;2454;2476;4175;2476;4182;2821;2464;2476;2487;3892;2503;2504;2473;2487;2526;3493;2484;2466;2567;2696;2669;2759;2729;2721;2696;2704;4560;2693;2738;2707;2716;2726;3505;2690;2680;2682;2720;2701;2705;2686;2742;3720;3131;2847;2716;2687;4538;2687;4516;2719;2723;2730;2698;3376;2693;2691;4242;2696;2892;2699;2696;2705;2683;2691;3902;2697;2695;2716;2710;2701;2734;2676;2709;2718;2692;2698;3340;2696;2696;2693;2706;2699;2741;3296;2690;2690;2689;2695;2710;2696;2694;2700;2686;2715;3148;2687;2697;2980;2673;2689;2677;2714;2813;2739;2673;2707;2684;2692;2694;2674;2706;2695;2858;4497;4197;2690;2705;2693;2703;2709;2685;2687
qd1.sparql;74;39;68;22
qd6.sparql;1140;1033
qd5.sparql;713;540;396
qd2.sparql;460;495
dsv6.sparql;2635;744;661;874;609;451;592;446;727;446;511;452;786;874;451;573;834;481;807;454;455;472;449;488;807;458;881;478;452;452;456;530;475;506;462;797;460;525;802;459;459;476;813;467;467;470;459;469;815;459;457;478;819;456;834;492;504;806;539;821;454;466;836;829;492;453;445;822;590;446;479;458;454;473;815;460;445;523;808;453;460;801;498;833;481;467;459;452;449;444;450;442;454;474;805;808;448;474;459;810;446;453;449;501;452;447;491;455;458;455;486;451;468;444;446;446;538;520;448;818;452;451;465;463;458;808;458;454;456;455;658;456;448;452;810;463;807;456;455;459;451;456;447;472;457;473
dp1.sparql;28;5;5;4
dp2.sparql;485;21;22
dp4.sparql;560;54;23;26;22
