query_name;max;min;mean;stddev;0.5p;0.25p;0.75p;n
duc7.sparql;2429.0;583.0;708.5337837837837;249.3411021982728;583.0;583.0;583.1175;148
duc6.sparql;712.0;90.0;127.28695652173916;66.98582793520403;90.0;90.0;90.0;115
vd6.sparql;44.0;23.0;33.0;10.535653752852738;23.0;23.0;23.0;3
vf3b.sparql;2108.0;1590.0;1897.6666666666667;197.40989505763554;1590.0;1590.0;1590.0;6
sd1.sparql;23.0;20.0;21.5;2.1213203435596424;20.0;20.0;20.0;2
dv1.sparql;19.0;5.0;12.0;9.899494936611665;5.0;5.0;5.0;2
duc1.sparql;153.0;4.0;8.932835820895527;13.154488505354514;4.0;4.0;4.0;134
vd3.sparql;235.0;41.0;89.33333333333334;73.57082755186778;41.0;41.0;41.0;6
vd1.sparql;42.0;8.0;15.166666666666668;13.212367943206345;8.0;8.0;8.0;6
vd2.sparql;941.0;647.0;794.0;207.88939366884497;647.0;647.0;647.0;2
vf2.sparql;8571.0;4262.0;6416.5;3046.9231201328334;4262.0;4262.0;4262.0;2
vf3.sparql;6929.0;3923.0;4926.333333333333;1734.3613618082402;3923.0;3923.0;3923.0;3
duc2.sparql;1184.0;552.0;717.1181102362204;238.17022771083086;552.0;552.0;552.0;127
duc3.sparql;404.0;20.0;39.109090909090895;40.10384352179995;20.0;20.0;20.0;110
duc4.sparql;610.0;159.0;211.53174603174602;69.7831712100201;159.0;159.0;159.0;126
duc5.sparql;1457.0;498.0;651.7894736842106;197.18292740005214;498.0;498.0;498.005;133
vf4.sparql;2867.0;1803.0;2047.6;461.15756526376094;1803.0;1803.0;1803.0;5
sd3.sparql;54.0;54.0;54.0;0.0;54.0;54.0;54.0;1
sd2.sparql;131.0;10.0;45.5;57.33236433289665;10.0;10.0;10.0;4
dp3.sparql;207.0;9.0;80.0;110.24064586167844;9.0;9.0;9.0;3
qd4.sparql;1345.0;908.0;1082.6666666666667;231.3143604131255;908.0;908.0;908.0;3
dsv1.sparql;51.0;4.0;14.166666666666668;18.21446311771683;4.0;4.0;4.0;6
qd3.sparql;1030.0;657.0;752.1666666666666;142.24544515261874;657.0;657.0;657.0;6
dsv2.sparql;98.0;98.0;98.0;0.0;98.0;98.0;98.0;1
dsv4.sparql;5859.0;2859.0;3557.8;1301.4752014541039;2859.0;2859.0;2859.0;5
dsv3.sparql;43.0;43.0;43.0;0.0;43.0;43.0;43.0;1
qd1.sparql;26.0;23.0;24.333333333333332;1.5275252316519465;23.0;23.0;23.0;3
qd6.sparql;1129.0;1129.0;1129.0;0.0;1129.0;1129.0;1129.0;1
qd5.sparql;642.0;385.0;473.6666666666667;145.8503799560815;385.0;385.0;385.0;3
dsv6.sparql;2133.0;489.0;1311.0;1162.4835482706842;489.0;489.0;489.0;2
dp1.sparql;37.0;4.0;15.333333333333332;18.77054430040145;4.0;4.0;4.0;3
dp2.sparql;25.0;8.0;16.5;12.020815280171307;8.0;8.0;8.0;2
dp4.sparql;48.0;48.0;48.0;0.0;48.0;48.0;48.0;1
