query_name;max;min;mean;stddev;0.5p;0.25p;0.75p;n
duc7.sparql;1184.0;642.0;780.9090909090909;213.29390734170283;642.0;642.0;642.0;11
duc6.sparql;182.0;91.0;120.16666666666667;29.35002968353256;91.0;91.0;91.0;12
vd7.sparql;1035.0;828.0;894.390243902439;68.84398232553826;828.0;828.0;828.0;41
vf2b.sparql;4040.0;1956.0;2414.7;651.8116718466734;1956.0;1956.0;1956.0;10
vd6.sparql;202.0;17.0;33.0;30.68457034313593;17.0;17.0;17.0;36
vf3b.sparql;3260.0;1534.0;1793.4285714285713;646.8564645377564;1534.0;1534.0;1534.0;7
sd1.sparql;38.0;6.0;11.340425531914892;5.41847321566686;6.0;6.0;6.0;47
dv1.sparql;62.0;4.0;11.444444444444446;18.987569032864048;4.0;4.0;4.0;9
duc1.sparql;82.0;6.0;20.666666666666664;30.137462843886954;6.0;6.0;6.0;6
vd1.sparql;90.0;7.0;13.272727272727268;14.625048562467942;7.0;7.0;7.0;33
vd5.sparql;968.0;562.0;660.6;122.4715142180899;562.0;562.0;562.0;40
vd3.sparql;125.0;26.0;37.68627450980392;16.501503199500867;26.0;26.0;26.0;51
vd2.sparql;1020.0;625.0;711.9591836734694;125.3917127750198;625.0;625.0;625.0;49
vf2.sparql;12008.0;3382.0;4804.928571428572;2203.4623965402798;3382.0;3382.0;3382.0;14
vf3.sparql;9565.0;3052.0;4212.636363636364;1956.8690437904766;3052.0;3052.0;3052.0;11
duc4.sparql;420.0;171.0;237.27272727272728;83.15057535470325;171.0;171.0;171.0;11
duc5.sparql;1126.0;548.0;663.1333333333333;184.08494416075058;548.0;548.0;548.0;15
duc2.sparql;1375.0;611.0;826.5454545454545;311.26848977574446;611.0;611.0;611.0;11
duc3.sparql;103.0;19.0;34.25;28.151376520518493;19.0;19.0;19.0;8
sd3.sparql;78.0;8.0;13.75;11.47761797089075;8.0;8.0;8.0;36
vf4.sparql;3952.0;1804.0;2124.777777777778;695.3157156604793;1804.0;1804.0;1804.0;9
sd2.sparql;184.0;7.0;15.899999999999997;27.897063534468167;7.0;7.0;7.0;40
dp3.sparql;49.0;8.0;12.279999999999998;6.7854586418009974;8.0;8.0;8.0;50
qd4.sparql;1275.0;871.0;943.8139534883721;73.61782128118341;871.0;871.0;871.0;43
qd3.sparql;1030.0;645.0;744.1428571428571;123.33811927651024;645.0;645.0;645.0;49
dsv2.sparql;393.0;8.0;47.25;109.29037635417112;8.0;8.0;8.0;12
dsv1.sparql;80.0;4.0;17.5;30.63168294429805;4.0;4.0;4.0;6
dsv3.sparql;50.0;3.0;8.176470588235295;11.136849274579678;3.0;3.0;3.0;17
dsv4.sparql;3619.0;2529.0;2835.923076923077;306.0325313694775;2529.0;2529.0;2529.0;13
qd1.sparql;71.0;19.0;29.928571428571427;11.998765906344758;19.0;19.0;19.0;42
qd6.sparql;1143.0;1012.0;1023.1363636363636;22.433976421875187;1012.0;1012.0;1012.0;44
qd5.sparql;685.0;367.0;460.7837837837838;100.85031128006142;367.0;367.0;367.0;37
qd2.sparql;694.0;416.0;466.0;78.46237842167548;416.0;416.0;416.0;30
dsv6.sparql;839.0;464.0;538.0;115.75164985625236;464.0;464.0;464.0;10
dp1.sparql;136.0;3.0;8.694444444444446;21.876039657833665;3.0;3.0;3.0;36
dp4.sparql;84.0;9.0;19.524999999999995;13.836013024359886;9.0;9.0;9.0;40
dp2.sparql;39.0;7.0;12.487179487179485;6.820525504031715;7.0;7.0;7.0;39
