query_name;max;min;mean;stddev;0.5p;0.25p;0.75p;n
duc7.sparql;689.0;646.0;657.5;21.047565179849187;646.0;646.0;646.0;4
duc6.sparql;471.0;91.0;156.2;113.41350105795263;91.0;91.0;91.0;10
vd7.sparql;1282.0;875.0;983.3333333333334;156.9199371229375;875.0;875.0;875.0;6
vf2b.sparql;3566.0;2299.0;2667.2;516.4946272711848;2299.0;2299.0;2299.0;5
vd6.sparql;48.0;19.0;30.6;9.406853293683753;19.0;19.0;19.0;10
vf3b.sparql;2120.0;1586.0;1871.8;211.18522675603992;1586.0;1586.0;1586.0;5
dv1.sparql;176.0;4.0;8.827868852459021;16.33820884148405;4.0;4.0;4.0;122
sd1.sparql;25.0;18.0;21.5;4.949747468305833;18.0;18.0;18.0;2
duc1.sparql;87.0;7.0;21.166666666666664;32.25781559043742;7.0;7.0;7.0;6
vd3.sparql;545.0;28.0;107.625;177.32853891657066;28.0;28.0;28.0;8
vd2.sparql;1051.0;643.0;815.7142857142857;193.70399607452111;643.0;643.0;643.0;7
vd1.sparql;60.0;7.0;17.7;15.839823231336892;7.0;7.0;7.0;10
vd5.sparql;990.0;590.0;782.5;221.51222690105993;590.0;590.0;590.0;4
vf2.sparql;7780.0;4185.0;5317.6;1522.99632304218;4185.0;4185.0;4185.0;5
vf3.sparql;15318.0;3925.0;7473.5;5302.114075221945;3925.0;3925.0;3925.0;4
duc4.sparql;1600.0;181.0;424.33333333333337;447.22840920496094;181.0;181.0;181.0;9
duc5.sparql;1330.0;551.0;962.0;391.27611733914966;551.0;551.0;551.0;3
duc2.sparql;670.0;607.0;633.5714285714286;22.329779390290618;607.0;607.0;607.0;7
duc3.sparql;68.0;21.0;33.2;19.94241710525582;21.0;21.0;21.0;5
vf4.sparql;2778.0;1821.0;1925.6363636363637;283.03013010182246;1821.0;1821.0;1821.0;11
sd3.sparql;70.0;13.0;28.285714285714285;19.48259296324359;13.0;13.0;13.0;7
sd2.sparql;121.0;8.0;25.25;31.89791956738359;8.0;8.0;8.0;12
dp3.sparql;37.0;11.0;28.0;14.730919862656235;11.0;11.0;11.0;3
dsv2.sparql;1941.0;7.0;28.427480916030497;168.75184468663943;7.0;7.0;7.0;131
dsv1.sparql;85.0;3.0;8.378378378378372;8.179454438009612;3.0;3.0;3.0;148
qd3.sparql;743.0;675.0;708.3333333333334;34.01960219246153;675.0;675.0;675.0;3
qd4.sparql;1007.0;914.0;950.0;35.27510926040249;914.0;914.0;914.0;7
dsv4.sparql;8615.0;2358.0;2983.031746031746;789.1987322494426;2358.0;2358.0;2358.0;126
dsv3.sparql;45.0;3.0;6.850000000000002;5.08854373184749;3.0;3.0;3.0;120
qd1.sparql;31.0;23.0;27.833333333333332;2.8577380332470415;23.0;23.0;23.0;6
qd5.sparql;1711.0;399.0;745.0;644.2861683030815;399.0;399.0;399.0;4
qd2.sparql;499.0;427.0;461.7142857142857;25.064678239269206;427.0;427.0;427.0;7
qd6.sparql;1034.0;1015.0;1021.1428571428571;6.542898731412845;1015.0;1015.0;1015.0;7
dsv6.sparql;2346.0;438.0;606.4769230769232;226.7537753977337;438.0;438.0;438.0;130
dp1.sparql;18.0;4.0;7.2;6.058052492344385;4.0;4.0;4.0;5
dp2.sparql;45.0;9.0;20.615384615384617;11.383749100790283;9.0;9.0;9.0;13
dp4.sparql;57.0;17.0;30.333333333333332;23.094010767585033;17.0;17.0;17.0;3
