query_name;max;min;mean;stddev;0.5p;0.25p;0.75p;n
duc7.sparql;0.0;0.0;0.0;0.0;0.0;0.0;0.0;37
duc6.sparql;0.0;0.0;0.0;0.0;0.0;0.0;0.0;22
vd7.sparql;0.0;0.0;0.0;0.0;0.0;0.0;0.0;24
vf2b.sparql;0.0;0.0;0.0;0.0;0.0;0.0;0.0;28
vd6.sparql;0.0;0.0;0.0;0.0;0.0;0.0;0.0;17
vf3b.sparql;0.0;0.0;0.0;0.0;0.0;0.0;0.0;30
dv1.sparql;0.0;0.0;0.0;0.0;0.0;0.0;0.0;28
sd1.sparql;0.0;0.0;0.0;0.0;0.0;0.0;0.0;24
duc1.sparql;0.0;0.0;0.0;0.0;0.0;0.0;0.0;17
vd3.sparql;0.0;0.0;0.0;0.0;0.0;0.0;0.0;25
vd2.sparql;0.0;0.0;0.0;0.0;0.0;0.0;0.0;20
vd5.sparql;0.0;0.0;0.0;0.0;0.0;0.0;0.0;32
vd1.sparql;0.0;0.0;0.0;0.0;0.0;0.0;0.0;28
vf2.sparql;0.0;0.0;0.0;0.0;0.0;0.0;0.0;28
vf3.sparql;0.0;0.0;0.0;0.0;0.0;0.0;0.0;28
duc2.sparql;0.0;0.0;0.0;0.0;0.0;0.0;0.0;29
duc4.sparql;0.0;0.0;0.0;0.0;0.0;0.0;0.0;34
duc3.sparql;0.0;0.0;0.0;0.0;0.0;0.0;0.0;16
duc5.sparql;0.0;0.0;0.0;0.0;0.0;0.0;0.0;27
sd3.sparql;0.0;0.0;0.0;0.0;0.0;0.0;0.0;23
vf4.sparql;0.0;0.0;0.0;0.0;0.0;0.0;0.0;28
sd2.sparql;0.0;0.0;0.0;0.0;0.0;0.0;0.0;33
dp3.sparql;0.0;0.0;0.0;0.0;0.0;0.0;0.0;31
dsv1.sparql;0.0;0.0;0.0;0.0;0.0;0.0;0.0;30
qd3.sparql;0.0;0.0;0.0;0.0;0.0;0.0;0.0;30
dsv2.sparql;0.0;0.0;0.0;0.0;0.0;0.0;0.0;23
qd4.sparql;0.0;0.0;0.0;0.0;0.0;0.0;0.0;26
dsv4.sparql;0.0;0.0;0.0;0.0;0.0;0.0;0.0;29
dsv3.sparql;0.0;0.0;0.0;0.0;0.0;0.0;0.0;24
qd1.sparql;0.0;0.0;0.0;0.0;0.0;0.0;0.0;28
qd2.sparql;0.0;0.0;0.0;0.0;0.0;0.0;0.0;27
qd6.sparql;0.0;0.0;0.0;0.0;0.0;0.0;0.0;17
qd5.sparql;0.0;0.0;0.0;0.0;0.0;0.0;0.0;24
dsv6.sparql;0.0;0.0;0.0;0.0;0.0;0.0;0.0;25
dp1.sparql;0.0;0.0;0.0;0.0;0.0;0.0;0.0;36
dp4.sparql;0.0;0.0;0.0;0.0;0.0;0.0;0.0;23
dp2.sparql;0.0;0.0;0.0;0.0;0.0;0.0;0.0;24
