query_name;max;min;mean;stddev;0.5p;0.25p;0.75p;n
duc7.sparql;1105.0;523.0;584.304347826087;164.49024142997573;523.0;523.0;523.0;23
duc6.sparql;275.0;96.0;119.92857142857142;47.02448508811338;96.0;96.0;96.0;14
vd7.sparql;1109.0;828.0;904.7;76.7697857232909;828.0;828.0;828.0;40
vf2b.sparql;3512.0;2092.0;2345.625;362.87993882274617;2092.0;2092.0;2092.0;16
vd6.sparql;99.0;18.0;29.461538461538463;17.178392415820017;18.0;18.0;18.0;39
vf3b.sparql;9686.0;1533.0;2277.8125;1993.085822495693;1533.0;1533.0;1533.0;16
sd1.sparql;58.0;7.0;12.837837837837839;8.424545861527074;7.0;7.0;7.0;37
dv1.sparql;62.0;3.0;9.058823529411763;13.76803629895752;3.0;3.0;3.0;17
duc1.sparql;97.0;5.0;13.176470588235297;22.50620829381764;5.0;5.0;5.0;17
vd2.sparql;1151.0;612.0;702.5833333333334;138.26028765649647;612.0;612.0;612.0;36
vd1.sparql;48.0;6.0;12.717948717948719;7.766150295890078;6.0;6.0;6.0;39
vd5.sparql;1078.0;561.0;687.525;169.7917257353995;561.0;561.0;561.0;40
vd3.sparql;206.0;27.0;44.44444444444444;31.212126255620987;27.0;27.0;27.0;36
vf2.sparql;8097.0;3775.0;4627.384615384615;1221.7977559360045;3775.0;3775.0;3775.0;13
vf3.sparql;4870.0;3709.0;3965.4444444444443;369.8726507566865;3709.0;3709.0;3709.0;9
duc4.sparql;1261.0;152.0;243.38095238095238;244.42125034261568;152.0;152.0;152.0;21
duc2.sparql;1084.0;494.0;655.9047619047619;247.18088614654343;494.0;494.0;494.0;21
duc3.sparql;80.0;21.0;31.583333333333336;15.750661361775684;21.0;21.0;21.0;12
duc5.sparql;909.0;488.0;631.5454545454545;166.58593196087335;488.0;488.0;488.0;11
vf4.sparql;6534.0;1797.0;2268.923076923077;1287.2999819737993;1797.0;1797.0;1797.0;13
sd3.sparql;69.0;8.0;14.65625;10.587909644739197;8.0;8.0;8.0;32
sd2.sparql;102.0;7.0;14.0625;14.10206903485548;7.0;7.0;7.0;48
dp3.sparql;55.0;8.0;13.051282051282051;7.917165621040469;8.0;8.0;8.0;39
qd4.sparql;1367.0;861.0;933.7142857142857;90.2706946873;861.0;861.0;861.0;35
qd3.sparql;1072.0;642.0;719.5588235294117;118.9028610855582;642.0;642.0;642.0;34
dsv1.sparql;79.0;3.0;10.266666666666667;19.110455876548933;3.0;3.0;3.0;15
dsv2.sparql;125.0;8.0;29.875;40.60414299762314;8.0;8.0;8.0;8
dsv3.sparql;177.0;4.0;15.166666666666668;40.472576045573206;4.0;4.0;4.0;18
dsv4.sparql;3914.0;2671.0;2874.4666666666667;345.1558378196034;2671.0;2671.0;2671.0;15
qd1.sparql;83.0;19.0;31.823529411764703;15.945875477424657;19.0;19.0;19.0;34
qd5.sparql;696.0;370.0;451.92105263157896;97.61130350443534;370.0;370.0;370.0;38
qd6.sparql;1079.0;1013.0;1021.7777777777778;13.815335394535014;1013.0;1013.0;1013.0;36
qd2.sparql;1103.0;407.0;492.8;142.3342792823413;407.0;407.0;407.0;35
dsv6.sparql;2398.0;478.0;726.1818181818182;566.5170462010509;478.0;478.0;478.0;11
dp1.sparql;33.0;3.0;6.25;5.12904892325496;3.0;3.0;3.0;36
dp2.sparql;165.0;6.0;14.918918918918925;25.7621367065639;6.0;6.0;6.0;37
dp4.sparql;65.0;9.0;16.705882352941178;9.09055257767964;9.0;9.0;9.0;34
