query_name;max;min;mean;stddev;0.5p;0.25p;0.75p;n
duc7.sparql;1323.0;637.0;821.0909090909091;291.62834380267446;637.0;637.0;637.0;11
duc6.sparql;178.0;97.0;120.66666666666667;28.111385593741193;97.0;97.0;97.0;9
vd7.sparql;1296.0;860.0;949.8;136.1378386456576;860.0;860.0;860.0;10
vf2b.sparql;6256.0;2151.0;2627.7384615384617;641.962731100214;2151.0;2151.0;2151.0;130
vd6.sparql;126.0;36.0;52.857142857142854;32.35958678881511;36.0;36.0;36.0;7
vf3b.sparql;4085.0;1577.0;1826.360544217687;299.4004041316951;1577.0;1577.0;1577.22;147
dv1.sparql;60.0;4.0;16.833333333333336;21.507363080272455;4.0;4.0;4.0;6
sd1.sparql;14.0;8.0;10.5;2.5071326821120348;8.0;8.0;8.0;8
duc1.sparql;86.0;6.0;23.0;30.24896692450835;6.0;6.0;6.0;9
vd5.sparql;1003.0;595.0;766.6;155.20728075705728;595.0;595.0;595.0;5
vd3.sparql;119.0;28.0;57.0;35.78407467016578;28.0;28.0;28.0;5
vd2.sparql;1057.0;644.0;728.5;161.79585903230034;644.0;644.0;644.0;6
vd1.sparql;43.0;7.0;17.0;17.378147196982766;7.0;7.0;7.0;4
vf2.sparql;6501.0;3832.0;4569.244897959184;717.1449060869991;3832.0;3832.0;3833.21;147
vf3.sparql;15484.0;3820.0;4212.885496183206;1130.9319209682537;3820.0;3820.0;3820.0;131
duc4.sparql;401.0;171.0;257.7;90.37704969244741;171.0;171.0;171.0;10
duc5.sparql;1571.0;551.0;669.3;317.057320439766;551.0;551.0;551.0;10
duc3.sparql;72.0;20.0;37.6;17.94559679822447;20.0;20.0;20.0;10
duc2.sparql;1279.0;609.0;729.8333333333334;269.2756332583152;609.0;609.0;609.0;6
vf4.sparql;4049.0;1818.0;1946.1782945736434;232.4755850625906;1818.0;1818.0;1818.0;129
sd3.sparql;60.0;10.0;18.375;16.995272451899254;10.0;10.0;10.0;8
sd2.sparql;160.0;9.0;39.0;59.58858951175132;9.0;9.0;9.0;6
dp3.sparql;60.0;9.0;18.0;13.817491701574383;9.0;9.0;9.0;14
dsv1.sparql;65.0;4.0;15.0;22.40535650240808;4.0;4.0;4.0;7
dsv2.sparql;227.0;16.0;53.72727272727273;63.114326280315964;16.0;16.0;16.0;11
qd3.sparql;1019.0;652.0;752.0;151.74155660200668;652.0;652.0;652.0;5
qd4.sparql;1017.0;916.0;950.6666666666666;43.10452412450461;916.0;916.0;916.0;9
dsv4.sparql;3835.0;2791.0;3037.3;420.14311053893687;2791.0;2791.0;2791.0;10
dsv3.sparql;48.0;4.0;9.5;13.583077707206124;4.0;4.0;4.0;10
qd1.sparql;43.0;21.0;25.866666666666667;5.914469746389138;21.0;21.0;21.0;15
qd6.sparql;1176.0;1013.0;1031.5294117647059;38.85086493094269;1013.0;1013.0;1013.0;17
qd5.sparql;711.0;379.0;468.2142857142857;117.99424925454144;379.0;379.0;379.0;14
qd2.sparql;859.0;431.0;584.8888888888889;186.48018959425988;431.0;431.0;431.0;9
dsv6.sparql;972.0;515.0;628.0;181.64311773976524;515.0;515.0;515.0;10
dp1.sparql;33.0;4.0;8.666666666666668;9.246621004453466;4.0;4.0;4.0;9
dp2.sparql;33.0;7.0;12.428571428571427;6.477348528220784;7.0;7.0;7.0;14
dp4.sparql;65.0;11.0;19.285714285714285;20.171880475175385;11.0;11.0;11.0;7
