query_name;max;min;mean;stddev;0.5p;0.25p;0.75p;n
duc7.sparql;1304.0;647.0;705.3333333333334;153.02825575305866;647.0;647.0;647.0;18
duc6.sparql;224.0;102.0;139.83333333333334;47.675640180984104;102.0;102.0;102.0;6
vd7.sparql;1137.0;848.0;938.3636363636364;99.53016902153108;848.0;848.0;848.0;11
vf2b.sparql;3987.0;2158.0;2825.4545454545455;657.9746748373168;2158.0;2158.0;2158.0;11
vd6.sparql;103.0;19.0;37.18181818181818;23.481133626033397;19.0;19.0;19.0;11
vf3b.sparql;3202.0;1593.0;1979.6923076923076;437.3161298601933;1593.0;1593.0;1593.0;13
sd1.sparql;433.0;8.0;61.777777777777786;139.45588709138258;8.0;8.0;8.0;9
dv1.sparql;121.0;3.0;8.41346153846154;13.213416671490718;3.0;3.0;3.0;104
duc1.sparql;77.0;5.0;12.222222222222221;16.551365877724432;5.0;5.0;5.0;18
vd5.sparql;1542.0;585.0;813.4545454545455;306.8626284304961;585.0;585.0;585.0;11
vd1.sparql;66.0;8.0;16.5625;14.052135069091815;8.0;8.0;8.0;16
vd2.sparql;3485.0;643.0;877.0;646.8247229522248;643.0;643.0;643.0;19
vd3.sparql;107.0;30.0;45.05882352941177;18.86289541744352;30.0;30.0;30.0;17
vf2.sparql;7488.0;3707.0;4589.411764705882;1102.9436215659173;3707.0;3707.0;3707.0;17
vf3.sparql;7151.0;4122.0;4983.125;1312.8559313300798;4122.0;4122.0;4122.0;8
duc5.sparql;2213.0;561.0;758.1538461538462;459.13212443947737;561.0;561.0;561.0;13
duc3.sparql;80.0;21.0;39.142857142857146;21.326263709555967;21.0;21.0;21.0;7
duc4.sparql;383.0;176.0;225.54545454545453;67.87984035980585;176.0;176.0;176.0;11
duc2.sparql;646.0;617.0;628.0;9.545214042184236;617.0;617.0;617.0;10
sd3.sparql;67.0;9.0;18.916666666666664;15.739113601778756;9.0;9.0;9.0;12
vf4.sparql;2857.0;1821.0;2032.6363636363637;303.92047404782477;1821.0;1821.0;1821.0;11
sd2.sparql;54.0;7.0;18.2;14.634813896246778;7.0;7.0;7.0;10
dp3.sparql;271.0;11.0;40.25;73.25934628552058;11.0;11.0;11.0;12
dsv2.sparql;117.0;7.0;15.211111111111112;13.497810429547817;7.0;7.0;7.0;90
dsv1.sparql;52.0;3.0;6.825688073394492;5.84339455614953;3.0;3.0;3.0;109
qd4.sparql;1043.0;915.0;972.1666666666666;45.03756601928191;915.0;915.0;915.0;18
qd3.sparql;1028.0;677.0;747.5384615384615;123.86256858888362;677.0;677.0;677.0;13
dsv3.sparql;148.0;3.0;7.5833333333333295;15.092463554382046;3.0;3.0;3.0;96
dsv4.sparql;8204.0;2449.0;2786.2699999999995;763.8902805423501;2449.0;2449.0;2449.0;100
qd1.sparql;66.0;21.0;31.0;13.155870289605438;21.0;21.0;21.0;14
qd6.sparql;1244.0;1013.0;1046.0;74.76128677330267;1013.0;1013.0;1013.0;9
qd2.sparql;756.0;439.0;506.09090909090907;112.06824219684587;439.0;439.0;439.0;11
qd5.sparql;624.0;378.0;433.6666666666667;72.94861204985328;378.0;378.0;378.0;9
dsv6.sparql;3813.0;445.0;551.5744680851064;359.19687863438054;445.0;445.0;445.0;94
dp1.sparql;253.0;3.0;34.0;82.24354077980836;3.0;3.0;3.0;9
dp4.sparql;158.0;10.0;28.769230769230766;39.634063308711795;10.0;10.0;10.0;13
dp2.sparql;19.0;7.0;11.133333333333333;3.758165712659505;7.0;7.0;7.0;15
