query_name;max;min;mean;stddev;0.5p;0.25p;0.75p;n
duc7.sparql;899.0;525.0;634.4;154.15349493281042;525.0;525.0;525.0;5
duc6.sparql;412.0;90.0;132.94444444444446;80.02901842987751;90.0;90.0;90.0;18
vd7.sparql;1122.0;842.0;914.5681818181819;71.244223830255;842.0;842.0;842.0;44
vf2b.sparql;9354.0;2199.0;2922.25;1511.031414227583;2199.0;2199.0;2199.0;24
vd6.sparql;359.0;35.0;67.15789473684212;72.85393542172413;35.0;35.0;35.0;19
vf3b.sparql;2238.0;1549.0;1756.92;228.0102190692338;1549.0;1549.0;1549.0;25
sd1.sparql;132.0;7.0;15.285714285714283;23.298159429539336;7.0;7.0;7.0;28
dv1.sparql;48.0;4.0;7.5;8.221471437193745;4.0;4.0;4.0;28
duc1.sparql;146.0;5.0;14.523809523809527;30.32757663846396;5.0;5.0;5.0;21
vd1.sparql;64.0;7.0;12.724137931034482;10.3540763253766;7.0;7.0;7.0;29
vd2.sparql;1080.0;639.0;710.375;120.45342325526927;639.0;639.0;639.0;24
vd5.sparql;1120.0;596.0;706.3636363636364;159.83659980230948;596.0;596.0;596.0;33
vd3.sparql;197.0;26.0;45.75;31.78658674306182;26.0;26.0;26.0;32
vf2.sparql;6488.0;3864.0;4855.181818181818;855.458197267831;3864.0;3864.0;3864.0;22
vf3.sparql;9437.0;3791.0;4475.5625;1459.5645911823613;3791.0;3791.0;3791.0;16
duc4.sparql;3067.0;156.0;339.3999999999999;644.0466148542845;156.0;156.0;156.0;20
duc5.sparql;1691.0;493.0;646.1071428571429;262.71535635666305;493.0;493.0;493.0;28
duc2.sparql;1095.0;496.0;649.0454545454545;224.90875975926375;496.0;496.0;496.0;22
duc3.sparql;68.0;19.0;29.047619047619044;11.275975303609842;19.0;19.0;19.0;21
sd3.sparql;168.0;8.0;22.060606060606062;29.579278424620366;8.0;8.0;8.0;33
vf4.sparql;4037.0;1819.0;2008.0;527.5194309217434;1819.0;1819.0;1819.0;17
sd2.sparql;55.0;7.0;14.735294117647058;11.693844077326023;7.0;7.0;7.0;34
dp3.sparql;58.0;8.0;15.105263157894735;9.719830589348406;8.0;8.0;8.0;38
qd4.sparql;1165.0;892.0;957.2727272727273;53.93681214177302;892.0;892.0;892.0;44
dsv1.sparql;157.0;3.0;16.200000000000003;35.19659074399111;3.0;3.0;3.0;20
qd3.sparql;1019.0;648.0;729.3809523809524;128.6633110838036;648.0;648.0;648.0;21
dsv2.sparql;109.0;8.0;17.210526315789473;22.505749752670418;8.0;8.0;8.0;19
dsv4.sparql;4369.0;2567.0;2875.56;393.03202583674187;2567.0;2567.0;2567.0;25
dsv3.sparql;52.0;4.0;8.352941176470589;11.874032468324463;4.0;4.0;4.0;17
qd1.sparql;155.0;19.0;36.41666666666667;25.09567407229495;19.0;19.0;19.0;36
qd6.sparql;1223.0;1012.0;1022.8378378378378;34.20730389316936;1012.0;1012.0;1012.0;37
qd5.sparql;833.0;382.0;459.3333333333333;106.91692647409327;382.0;382.0;382.0;33
qd2.sparql;683.0;415.0;483.0;66.50394118808589;415.0;415.0;415.0;32
dsv6.sparql;955.0;473.0;546.7272727272727;132.86125302025627;473.0;473.0;473.0;22
dp1.sparql;73.0;3.0;8.17241379310345;13.680196754843529;3.0;3.0;3.0;29
dp2.sparql;27.0;7.0;12.147058823529411;5.135334239756033;7.0;7.0;7.0;34
dp4.sparql;59.0;9.0;16.72;9.710475443217668;9.0;9.0;9.0;25
