query_name;max;min;mean;stddev;0.5p;0.25p;0.75p;n
duc6.cy;2689.0;49.0;263.0;729.0405795747357;49.0;49.0;49.0;13
duc4.cy;3147.0;71.0;301.78571428571433;819.0162183583826;71.0;71.0;71.0;14
duc2.cy;6703.0;31.0;357.3333333333334;1454.0246673744346;31.0;31.0;31.0;21
vd5.cy;233.0;3.0;18.6875;57.18125421266425;3.0;3.0;3.0;16
qd3.cy;231.0;12.0;40.571428571428584;62.2374043923307;12.0;12.0;12.0;14
vd3.cy;127.0;3.0;14.416666666666664;35.46434402283084;3.0;3.0;3.0;12
vd7.cy;2251.0;5.0;167.21428571428567;599.7581792909318;5.0;5.0;5.0;14
qd1.cy;84.0;3.0;7.800000000000002;17.966635745180564;3.0;3.0;3.0;20
qd5.cy;157.0;4.0;20.5;47.97279321541418;4.0;4.0;4.0;10
vf3.cy;2580.0;4.0;34.49438202247189;272.8927579736097;4.0;4.0;4.0;89
vd2.cy;684.0;5.0;54.40000000000001;174.21161188131435;5.0;5.0;5.0;15
sd2.cy;168.0;41.0;59.57142857142857;31.943975682710235;41.0;41.0;41.0;14
dp2.cy;699.0;3.0;34.391304347826086;144.890472467508;3.0;3.0;3.0;23
dsv1.cy;3464.0;69.0;252.7727272727272;717.6525178410766;69.0;69.0;69.0;22
dsv3.cy;36.0;3.0;5.0;6.531972647421808;3.0;3.0;3.0;25
dp4.cy;90.0;3.0;9.0;20.233926082347004;3.0;3.0;3.0;18
duc7.cy;48.0;25.0;32.733333333333334;6.374801584213836;25.0;25.0;25.0;15
dv1.cy;16.0;3.0;5.6;3.777124126457412;3.0;3.0;3.0;10
vf2b.cy;12.0;3.0;4.534246575342467;1.6079852108636343;3.0;3.0;3.0;73
duc3.cy;3646.0;64.0;272.5;841.9720723327083;64.0;64.0;64.0;18
duc5.cy;6614.0;77.0;512.7777777777778;1537.0353264551995;77.0;77.0;77.0;18
duc1.cy;37.0;3.0;6.0625;8.274206910635002;3.0;3.0;3.0;16
qd2.cy;187.0;3.0;18.75;52.98906405184856;3.0;3.0;3.0;12
vd6.cy;162.0;37.0;48.846153846153854;24.027804406882137;37.0;37.0;37.0;26
vf3b.cy;11.0;3.0;4.617977528089888;1.480982612824767;3.0;3.0;3.0;89
qd4.cy;256.0;3.0;21.33333333333333;64.92486499976798;3.0;3.0;3.0;15
qd6.cy;181.0;4.0;14.823529411764707;42.8255696023381;4.0;4.0;4.0;17
vf4.cy;9821.0;4.0;105.6530612244899;991.5186945749236;4.0;4.0;4.0;98
sd1.cy;1232.0;45.0;129.77777777777774;275.76152432972515;45.0;45.0;45.0;18
dsv6.cy;47281.0;4857.0;14280.875;9269.383912465093;4857.0;4857.0;4857.0;16
vf2.cy;48761.0;69.0;526.4504504504499;4619.904305854158;69.0;69.0;69.0;111
sd3.cy;243.0;56.0;76.7;40.30815511061072;56.0;56.0;56.0;20
dsv4.cy;22544.0;5670.0;8561.333333333334;5307.939430701899;5670.0;5670.0;5670.0;9
vd1.cy;45.0;4.0;8.833333333333332;11.479890190584523;4.0;4.0;4.0;12
dp1.cy;15.0;2.0;4.466666666666667;3.0441200151549;2.0;2.0;2.0;15
dsv2.cy;2615.0;224.0;379.1111111111111;558.5968649360107;224.0;224.0;224.0;18
dp3.cy;65.0;3.0;10.888888888888891;20.300519971446818;3.0;3.0;3.0;9
