query_name;max;min;mean;stddev;0.5p;0.25p;0.75p;n
duc6.cy;29614.0;44.0;324.42857142857116;2792.5706866428723;44.0;44.0;44.0;112
duc4.cy;4978.0;69.0;132.49180327868854;442.6561310379442;69.0;69.0;69.0;122
duc2.cy;5104.0;31.0;84.22131147540983;458.30237433263096;31.0;31.0;31.0;122
vd5.cy;198.0;4.0;38.5;78.16584932053128;4.0;4.0;4.0;6
qd3.cy;290.0;14.0;52.125;96.17757015021746;14.0;14.0;14.0;8
vd3.cy;80.0;3.0;11.699999999999998;24.027992934168353;3.0;3.0;3.0;10
vd7.cy;997.0;7.0;131.375;349.76683560010986;7.0;7.0;7.0;8
qd1.cy;53.0;3.0;10.625;17.145907466714696;3.0;3.0;3.0;8
qd5.cy;162.0;5.0;45.25;77.84332555417538;5.0;5.0;5.0;4
vf3.cy;1548.0;5.0;263.5;629.2782373481542;5.0;5.0;5.0;6
vd2.cy;96.0;5.0;29.5;44.38092683424566;5.0;5.0;5.0;4
sd2.cy;135.0;56.0;71.27272727272727;23.52484180219246;56.0;56.0;56.0;11
dsv1.cy;997.0;89.0;225.33333333333331;293.29081131191276;89.0;89.0;89.0;9
dp2.cy;40.0;3.0;21.5;26.16295090390226;3.0;3.0;3.0;2
dp4.cy;338.0;3.0;40.888888888888886;111.41750809954019;3.0;3.0;3.0;9
dsv3.cy;26.0;3.0;5.666666666666666;6.429100507328636;3.0;3.0;3.0;12
duc7.cy;133.0;23.0;32.87037037037037;12.199350827368125;23.0;23.0;23.0;108
dv1.cy;20.0;4.0;8.25;7.847504911329036;4.0;4.0;4.0;4
vf2b.cy;5.0;4.0;4.666666666666667;0.5163977794943223;4.0;4.0;4.0;6
duc3.cy;165.0;89.0;108.97222222222223;18.340221022798747;89.0;89.0;89.0;108
duc5.cy;21578.0;65.0;358.7341772151901;2418.044785002644;65.0;65.0;65.0;79
duc1.cy;43.0;3.0;5.275000000000001;3.9171300160991804;3.0;3.0;3.0;120
qd2.cy;111.0;111.0;111.0;0.0;111.0;111.0;111.0;1
vd6.cy;160.0;54.0;85.125;33.489603930601675;54.0;54.0;54.0;8
vf3b.cy;10.0;3.0;5.333333333333333;2.121320343559643;3.0;3.0;3.0;9
qd4.cy;168.0;4.0;59.33333333333333;94.11340676722595;4.0;4.0;4.0;3
qd6.cy;217.0;5.0;47.8;94.58699699218703;5.0;5.0;5.0;5
vf4.cy;745.0;5.0;88.11111111111113;246.33536309493024;5.0;5.0;5.0;9
sd1.cy;383.0;57.0;98.46153846153847;86.75119152362826;57.0;57.0;57.0;13
dsv6.cy;47565.0;4397.0;10343.875;15044.952541704572;4397.0;4397.0;4397.0;8
vf2.cy;24448.0;84.0;4162.333333333334;9937.92156673953;84.0;84.0;84.0;6
sd3.cy;269.0;62.0;105.5;80.88695815766593;62.0;62.0;62.0;6
dsv4.cy;23608.0;23608.0;23608.0;0.0;23608.0;23608.0;23608.0;1
vd1.cy;35.0;4.0;10.333333333333332;12.127104628338401;4.0;4.0;4.0;6
dp1.cy;18.0;3.0;7.25;7.22841614740048;3.0;3.0;3.0;4
dsv2.cy;1944.0;223.0;405.27272727272725;510.8179892895493;223.0;223.0;223.0;11
dp3.cy;78.0;3.0;14.285714285714286;28.099313667266475;3.0;3.0;3.0;7
