duc6.cy;23931;136;138;80;90;74;68;71;66;72;61;69;61;54;57;51;49;57;64;61;55;93;58;69;60;87;54;46;44;57;63;53;69;55;46;54;47;60;45;56;52;69;57;56;58;69;61;80;64;73;85;59;69;74;60;86;79;52;59;49;59;50;55;59;50;71;72;59;47;67;64;50;51;67;50;52;50;50;51;45;46;63;51;55;46;58;50;58;50;58;57;57;65;46;51;52;52;44;54;49;51;45;50;49;62;51;53;45;45;62;66;61;56;51;44
duc4.cy;13760;194;119;135;105;96;82;89;82;78;78;83;74;107;93;77;81;83;82;85;74;96;83;87;87;75;76;73;75;85;97;87;75;84;77;74;98;80;74;74;88;80;113;81;77;99;85;79;79;98;87;94;81;85;75;74;110;73;68;78;80;73;77;94;99;108;106;109;72;112;82;82;104;99;80;79;76;83;72;76;80;89;91;85;79;100;78;65;75;76;83;80;75;73;75;80;86;80;66;72;75;73;77;78;101;82;80;77;73;71;78;84;80;77;71;75;74;86;66;73;72;114;79;79;72;75
duc2.cy;1101;47;47;45;71;46;43;56;54;50;36;48;45;34;39;36;48;34;48;51;34;39;30;32;47;34;51;33;56;46;37;31;32;40;51;32;31;31;36;30;40;44;51;43;59;31;35;36;43;43;33;30;38;31;38;43;52;45;53;41;47;47;55;52;38;61;31;52;53;29;53;35;30;49;31;31;38;41;35;61;34;33;35;47;50;39;38;30;29;31;43;44;43;35;30;40;46;35;30;34;53;38;50;47;28;50;29;37;29;31;43;42;30;28;34;34;37;28;29;30;36;54;30;45;30;43;29
qd3.cy;291;19;14;21;13;21
vd3.cy;238;5;3;16;15;3
qd1.cy;59;6;4
qd5.cy;130;6;5
vf3.cy;550;5;6
vd2.cy;105;10
sd2.cy;174;58;48;58
dsv1.cy;440;147;102;132;103;93
dp2.cy;40;3
dsv3.cy;19
dp4.cy;64
duc7.cy;17889;97;35;36;27;29;37;27;37;31;37;25;73;40;32;40;27;35;35;24;37;23;31;26;37;24;25;31;24;34;24;25;35;25;51;32;24;25;23;23;23;24;41;28;44;45;34;35;34;29;23;23;36;30;25;27;25;25;29;22;24;37;22;34;23;23;30;37;23;33;32;45;38;40;43;34;23;54;37;34;26;34;39;24;30;30;23;35;39;34;22;22;28;23;27;23;34;24;31;32;27;37;33;34;23;23;35;25;51;34;23;22;23;22;23;28;31;23;42;23;29;23;29;24;33;22;32;22;25;22;24;24;22;22;22;29;22;23;44;23;22;40;22;21;22;22;22;23
dv1.cy;15;4
duc3.cy;1570;214;74;73;92;75;74;88;83;89;94;106;98;91;85;78;95;100;102;79;94;81;77;72;78;78;91;87;94;79;97;98;85;79;84;85;74;83;70;71;73;72;76;77;96;81;73;82;95;75;71;79;72;82;79;87;72;97;107;115;72;109;102;91;78;87;70;81;96;83;79;80;83;72;72;65;88;77;100;75;75;75;77;72;81;95;78;75;71;73;96;79;77;83;72;76;75;96;77;78;78;96;96;77;76;74;83;81;93;77
duc5.cy;552;97;108;98;94;89;88;82;95;115;106;95;82;109;93;76;92;67;81;73;80;76;81;101;99;81;78;93;79;93;87;74;79;75;74;90;74;82;78;76;79;68;93;73;78;79;80;69;70;77;78;76;75;121;83;78;82;63;80;83;94;100;104;69;97;112;108;71;99;95;73;108;70;76;70;79;90;101;71;89;65;93;77;77;64;127;99;100;85;106;78;77;91;90;94;71;65;90;90;76;81;71;80;78;88;70;63;77;76;69;84;63;77;71;71;73;96;64;64;78;81;100;84;71;83;75;70;75;91;90;84;71;82
duc1.cy;40;11;8;5;7;6;7;5;7;6;5;7;6;5;5;5;5;4;5;4;6;5;5;5;4;4;6;5;6;4;4;6;4;4;5;6;4;5;4;4;6;4;4;4;4;5;5;8;6;4;4;5;4;4;4;4;4;5;3;3;5;4;4;5;5;11;5;10;5;6;5;5;4;4;4;4;5;3;4;4;4;4;4;4;3;5;4;4;5;4;4;4;4;5;4;6;4;5;3;4;6;4;4;4;6;23;4;4;3;4;4;3;4;4;4;4;4;4;4;3;5;4;4;4;5;4;3;3;5;6;5;4;3;3
vd6.cy;131;44;50
vf3b.cy;6;9;4;4;4;4
qd4.cy;903;6;3
qd6.cy;383
dsv6.cy;47667;4648
sd1.cy;119;75
vf4.cy;307;8;5;9;6
vf2.cy;25479;90
dsv4.cy;21379;7092;6080;6584;6232
sd3.cy;1710
vd1.cy;45;6;5;6;5;5
dp1.cy;23;3;3
dp3.cy;325;4;4
dsv2.cy;1477
