query_name;max;min;mean;stddev;0.5p;0.25p;0.75p;n
vd5.cy;195.0;3.0;9.567567567567567;31.350651721509145;3.0;3.0;3.0;37
qd3.cy;225.0;7.0;17.9074074074074;29.323999134277614;7.0;7.0;7.0;54
qd2.cy;186.0;3.0;7.442307692307696;25.269072363257553;3.0;3.0;3.0;52
vd6.cy;299.0;32.0;44.17857142857142;35.00135433372264;32.0;32.0;32.0;56
vd3.cy;296.0;3.0;8.875;36.47678104706549;3.0;3.0;3.0;64
qd1.cy;108.0;3.0;6.574999999999998;16.482916564174502;3.0;3.0;3.0;40
vd7.cy;2677.0;4.0;63.31999999999997;377.2315609970153;4.0;4.0;4.0;50
qd4.cy;768.0;3.0;17.43333333333335;98.55160683134255;3.0;3.0;3.0;60
qd5.cy;2867.0;4.0;50.876923076923106;354.78706235625964;4.0;4.0;4.0;65
qd6.cy;1006.0;3.0;23.648148148148145;136.21973888044613;3.0;3.0;3.0;54
sd1.cy;611.0;43.0;74.44736842105266;92.30668546793785;43.0;43.0;43.0;38
vd2.cy;156.0;4.0;13.906976744186052;23.10515707584449;4.0;4.0;4.0;43
sd3.cy;15609.0;49.0;304.21875;1943.4997598323118;49.0;49.0;49.0;64
vd1.cy;65.0;3.0;7.585365853658538;9.573336956767212;3.0;3.0;3.0;41
sd2.cy;6464.0;38.0;189.8478260869564;945.6736098297882;38.0;38.0;38.0;46
dp2.cy;174.0;3.0;7.729166666666669;24.553666436216655;3.0;3.0;3.0;48
dp1.cy;25.0;2.0;4.288135593220339;3.18969703164913;2.0;2.0;2.0;59
dp4.cy;142.0;3.0;8.17391304347826;20.2246322288508;3.0;3.0;3.0;46
dp3.cy;82.0;3.0;5.5172413793103425;10.30115200389648;3.0;3.0;3.0;58
