dsv6.cy;49344;4712;4942;4946;10643;21077;11830;11889;12111;13431;11438;10999;13180;11334;11480;11695;11328;12771;11227;10843;12732;11038;12199;11118;12263;11584;10935;11794;14264;10972;10307;13331;11838;10848;11081;11276;10971;10410;12779;11046;11270;11662;12526;11682;11269;11852;10428;13028;12303;11093;11315;11289;10389;14748;11297;10745;12542;11455;11290;10646;11141;11251;10388;11153;10984;11088;11301;11104;10780;11854;11633;11258;11185;11198;11461;11544;11373;11192;12223;10829;11096;11583;10881;12784;12465;10131;11715;10373;11391;11131;11348;11354;11288;10102;11786;11914;11278;11815;13251;10962;10865;11275;14687;12993;11425;11631;11315;12335;11771;12479;11230;11215;10813;11009;11334;11311;10876;10857;11523;11293;11569;10997;11126;11692;11256;10888;11347;11417;11228;11746;11598;11686;11669;11582;11230;12740;11545;11148;11706;11022;11904;10348;10533;11247;11104;11304;10785;11550;11995;11340;11815;10530;11471;13561;14295;11261;11645;10719
dsv4.cy;22236;5873;6233;6635;6365;5618;7267;6337;5026;5490;4978;6871;5099;6400;5674;6884;5859;5843;6549;5537;5963;5543;5146;7065;5021;7224;7477;5845;5680;5215;5364;5590;5208;6279;5369;6211;6706;4995;6010;5454;5503;5230;5398;5029;4968;4969;6558;6105;6491;6080;5311;6679;5910;5543;5036;6871;6207;6028;5354;6710;6875;5287;6691;5212;7110;7072;5331;4980;6429;5617;5034;4962;6599;5020;5958;5557;5915;6571;5653;4980;7190;6889;5002;5171;6464;5178;5545;6651;6517;4955;4967;6632;5208;6503;5793;5405;5944;6621;6745;7000;5144;5965;5945;7183;6461;5589;5090;5192;6542;5495;5656;6360;5948;5584;5471;5409;5572;6128;5273;6503;6348;5131;6806;6036;5229;6076;5052;5669;5461;5432;4989;6326;6349;5129;6814;6272;5224;6347;5615;4966;5233;6067;6146;5147;6338;5308;6075;6176;5154;6644;6582;4980;6509;5106;5552;5377;6584;7091;5031;6892;5227;6396;7474;5100;5403;5216;5596;5938;5373;5220
dsv1.cy;12861;176;156;101;173;112;132;92;91;125;88;88;88;123;133;121;88;85;84;88;550;119;121;124;132;88;95;80;81;89;495;77;80;88;118;78;85;114;119;80;81;108;78;81;118;105;80;81;72;85;112;81;107;81;85;84;84;74;108;528;80;471;93;92;79;96;106;108;340;127;80;80;71;80;72;83;114;108;85;118;81;85;86;75;95;402;105;73;103;113;108;114;88;114;85;108;98;74;74;87;83;74;79;72;71;83;76;83;81;77;75;80;79;119;95;80;107;85;80;91;73;79;89;80;82;107;81;88;80;79;72;80;80;77;73;80;82;115;81;79;113;80;84;83;79;78;90;80;86;79;113;123;110;80;87;73;75;79;87;80
dsv2.cy;2336;281;302;263;230;228;213;223;221;219;225;223;295;219;219;298;230;219;219;222;216;228;281;219;217;217;249;219;302;225;225;225;218;217;226;215;220;212;225;218;223;227;291;229;669;286;216;221;217;218;292;289;216;245;213;219;246;226;218;226;225;656;221;221;212;221;215;219;217;215;301;301;219;212;293;216;291;229;226;221;217;295;242;259;284;281;220;224;230;216;219;212;214;214;289;244;217;223;217;217;212;212;215;229;216;211;218;216;211;220;253;282;289;318;291;306;213;220;215;215;217;228;210;217;211;221;218;225;216;215;222;211;296;216;217;215;219;211;216;222;222;216;312;240;219;236;282;212;227;217;218;216;224
dsv3.cy;62;7;8;5;5;4;5;5;4;4;297;5;4;6;5;5;3;7;3;4;4;6;5;5;4;5;6;4;5;4;5;5;3;5;372;4;4;5;427;5;4;5;5;4;4;4;5;4;11;3;3;5;4;3;3;3;4;4;4;5;3;4;4;4;5;4;4;3;5;3;5;4;6;4;4;4;5;5;4;5;4;6;4;383;4;5;405;5;3;4;4;4;3;4;4;3;4;3;4;3;425;3;3;3;3;410;4;4;308;4;4;3;4;304;4;4;4;4;3;3;4;3;3;3;3;4;3;5;3;4;4;3;3;4;4;4;6;4;4;3;3;4;4;3;5;3;4;4;3;3;4;4;4;3;3;4;3;3;4;3;3;4;3;4;3;3;3;4;4;4;3;4;3;4;4;4;5;4;3;3;4;3;4
dv1.cy;244;7;8;6;17;5;5;13;5;5;4;5;6;6;4;342;6;4;4;6;5;5;4;4;4;6;4;8;4;4;4;4;7;4;5;5;4;5;4;4;4;7;5;4;5;4;3;4;4;397;4;3;4;4;4;4;4;4;6;5;4;3;8;6;4;4;4;4;4;4;5;6;385;4;4;4;3;5;5;6;4;4;3;3;3;4;4;4;4;4;4;4;4;4;5;4;310;5;331;4;5;5;5;4;4;4;3;4;4;3;3;4;3;11;4;4;4;3;3;4;4;3;4;3;4;3;3;4;4;4;4;3;3;4;3;4;4;3;5;3;3;3;4;3;4;7;4;3;3;4;3
