query_name;max;min;mean;stddev;0.5p;0.25p;0.75p;n
duc6.cy;24306.0;42.0;335.1590909090908;2584.736638739147;42.0;42.0;42.0;88
duc4.cy;14427.0;62.0;255.2857142857144;1564.9716697187764;62.0;62.0;62.0;84
duc2.cy;15631.0;29.0;203.32291666666688;1591.183945136066;29.0;29.0;29.0;96
vd5.cy;4476.0;4.0;326.3571428571429;1194.382724844341;4.0;4.0;4.0;14
qd3.cy;233.0;13.0;51.66666666666667;88.84968579948196;13.0;13.0;13.0;6
vd3.cy;130.0;3.0;17.300000000000004;39.62616980397339;3.0;3.0;3.0;10
qd1.cy;108.0;3.0;19.28571428571429;39.15658431526038;3.0;3.0;3.0;7
vd7.cy;582.0;6.0;150.5;287.6682116605865;6.0;6.0;6.0;4
qd5.cy;198.0;4.0;17.5625;48.12479437185507;4.0;4.0;4.0;16
vf3.cy;1221.0;4.0;91.78571428571428;325.01104799480487;4.0;4.0;4.0;14
vd2.cy;110.0;7.0;21.75;35.88772173639017;7.0;7.0;7.0;8
sd2.cy;189.0;45.0;71.76923076923077;38.04636173178247;45.0;45.0;45.0;13
dp2.cy;57.0;3.0;7.846153846153846;14.775239162453252;3.0;3.0;3.0;13
dsv1.cy;617.0;80.0;158.09090909090907;154.0080871548339;80.0;80.0;80.0;11
dp4.cy;138.0;3.0;11.0;29.898072460312644;3.0;3.0;3.0;20
dsv3.cy;17.0;3.0;4.666666666666666;3.915780041490244;3.0;3.0;3.0;12
duc7.cy;76.0;21.0;29.72043010752688;8.396901073555865;21.0;21.0;21.0;93
dv1.cy;54.0;4.0;9.777777777777779;16.588985636392735;4.0;4.0;4.0;9
vf2b.cy;15.0;3.0;5.2631578947368425;2.9219876276100885;3.0;3.0;3.0;19
duc3.cy;326.0;69.0;94.0;30.532821103805034;69.0;69.0;69.0;80
duc5.cy;7971.0;62.0;189.56626506024105;867.6404531378457;62.0;62.0;62.0;83
duc1.cy;42.0;3.0;5.574999999999999;5.194385966562385;3.0;3.0;3.0;80
qd2.cy;88.0;3.0;10.75;24.338988549986286;3.0;3.0;3.0;12
vd6.cy;308.0;38.0;58.142857142857146;57.58930952380459;38.0;38.0;38.0;21
vf3b.cy;6.0;3.0;4.578947368421052;1.0706067580626217;3.0;3.0;3.0;19
qd4.cy;463.0;4.0;40.076923076923066;127.07508380118;4.0;4.0;4.0;13
qd6.cy;512.0;4.0;41.0;135.56491490738358;4.0;4.0;4.0;14
vf4.cy;420.0;4.0;34.13333333333334;106.80547515839027;4.0;4.0;4.0;15
dsv6.cy;46661.0;9451.0;14214.133333333333;9133.857774133297;9451.0;9451.0;9451.0;15
sd1.cy;143.0;57.0;75.6;37.70676331906519;57.0;57.0;57.0;5
vf2.cy;13265.0;68.0;1102.9230769230771;3654.2795108734826;68.0;68.0;68.0;13
dsv4.cy;22447.0;5960.0;8197.2;5027.480875702618;5960.0;5960.0;5960.0;10
sd3.cy;1954.0;57.0;210.35714285714283;502.4177861781287;57.0;57.0;57.0;14
vd1.cy;67.0;4.0;9.857142857142856;16.515061390962277;4.0;4.0;4.0;14
dp1.cy;12.0;3.0;4.777777777777778;3.1534813214040835;3.0;3.0;3.0;9
dp3.cy;100.0;3.0;11.857142857142854;25.46145546283076;3.0;3.0;3.0;14
dsv2.cy;1579.0;210.0;421.4285714285714;511.33969698653925;210.0;210.0;210.0;7
